time,reference,output,control
12.171,1,0.997391,0.998228
12.172,1,0.997391,0.998228
12.173,1,0.997392,0.998229
12.174,1,0.997393,0.998229
12.175,1,0.997394,0.99823
12.176,1,0.997395,0.998231
12.177,1,0.997396,0.998231
12.178,1,0.997396,0.998232
12.179,1,0.997397,0.998232
12.18,1,0.997398,0.998233
12.181,1,0.997399,0.998233
12.182,1,0.9974,0.998234
12.183,1,0.997401,0.998234
12.184,1,0.997401,0.998235
12.185,1,0.997402,0.998236
12.186,1,0.997403,0.998236
12.187,1,0.997404,0.998237
12.188,1,0.997405,0.998237
12.189,1,0.997406,0.998238
12.19,1,0.997406,0.998238
12.191,1,0.997407,0.998239
12.192,1,0.997408,0.99824
12.193,1,0.997409,0.99824
12.194,1,0.99741,0.998241
12.195,1,0.997411,0.998241
12.196,1,0.997411,0.998242
12.197,1,0.997412,0.998242
12.198,1,0.997413,0.998243
12.199,1,0.997414,0.998244
12.2,1,0.997415,0.998244
12.201,1,0.997416,0.998245
12.202,1,0.997416,0.998245
12.203,1,0.997417,0.998246
12.204,1,0.997418,0.998246
12.205,1,0.997419,0.998247
12.206,1,0.99742,0.998247
12.207,1,0.997421,0.998248
12.208,1,0.997421,0.998249
12.209,1,0.997422,0.998249
12.21,1,0.997423,0.99825
12.211,1,0.997424,0.99825
12.212,1,0.997425,0.998251
12.213,1,0.997425,0.998251
12.214,1,0.997426,0.998252
12.215,1,0.997427,0.998253
12.216,1,0.997428,0.998253
12.217,1,0.997429,0.998254
12.218,1,0.99743,0.998254
12.219,1,0.99743,0.998255
12.22,1,0.997431,0.998255
12.221,1,0.997432,0.998256
12.222,1,0.997433,0.998256
12.223,1,0.997434,0.998257
12.224,1,0.997435,0.998258
12.225,1,0.997435,0.998258
12.226,1,0.997436,0.998259
12.227,1,0.997437,0.998259
12.228,1,0.997438,0.99826
12.229,1,0.997439,0.99826
12.23,1,0.997439,0.998261
12.231,1,0.99744,0.998261
12.232,1,0.997441,0.998262
12.233,1,0.997442,0.998263
12.234,1,0.997443,0.998263
12.235,1,0.997444,0.998264
12.236,1,0.997444,0.998264
12.237,1,0.997445,0.998265
12.238,1,0.997446,0.998265
12.239,1,0.997447,0.998266
12.24,1,0.997448,0.998266
12.241,1,0.997449,0.998267
12.242,1,0.997449,0.998268
12.243,1,0.99745,0.998268
12.244,1,0.997451,0.998269
12.245,1,0.997452,0.998269
12.246,1,0.997453,0.99827
12.247,1,0.997453,0.99827
12.248,1,0.997454,0.998271
12.249,1,0.997455,0.998271
12.25,1,0.997456,0.998272
12.251,1,0.997457,0.998273
12.252,1,0.997458,0.998273
12.253,1,0.997458,0.998274
12.254,1,0.997459,0.998274
12.255,1,0.99746,0.998275
12.256,1,0.997461,0.998275
12.257,1,0.997462,0.998276
12.258,1,0.997462,0.998276
12.259,1,0.997463,0.998277
12.26,1,0.997464,0.998278
12.261,1,0.997465,0.998278
12.262,1,0.997466,0.998279
12.263,1,0.997466,0.998279
12.264,1,0.997467,0.99828
12.265,1,0.997468,0.99828
12.266,1,0.997469,0.998281
12.267,1,0.99747,0.998281
12.268,1,0.997471,0.998282
12.269,1,0.997471,0.998283
12.27,1,0.997472,0.998283
12.271,1,0.997473,0.998284
12.272,1,0.997474,0.998284
12.273,1,0.997475,0.998285
12.274,1,0.997475,0.998285
12.275,1,0.997476,0.998286
12.276,1,0.997477,0.998286
12.277,1,0.997478,0.998287
12.278,1,0.997479,0.998288
12.279,1,0.997479,0.998288
12.28,1,0.99748,0.998289
12.281,1,0.997481,0.998289
12.282,1,0.997482,0.99829
12.283,1,0.997483,0.99829
12.284,1,0.997484,0.998291
12.285,1,0.997484,0.998291
12.286,1,0.997485,0.998292
12.287,1,0.997486,0.998292
12.288,1,0.997487,0.998293
12.289,1,0.997488,0.998294
12.29,1,0.997488,0.998294
12.291,1,0.997489,0.998295
12.292,1,0.99749,0.998295
12.293,1,0.997491,0.998296
12.294,1,0.997492,0.998296
12.295,1,0.997492,0.998297
12.296,1,0.997493,0.998297
12.297,1,0.997494,0.998298
12.298,1,0.997495,0.998298
12.299,1,0.997496,0.998299
12.3,1,0.997496,0.9983
12.301,1,0.997497,0.9983
12.302,1,0.997498,0.998301
12.303,1,0.997499,0.998301
12.304,1,0.9975,0.998302
12.305,1,0.9975,0.998302
12.306,1,0.997501,0.998303
12.307,1,0.997502,0.998303
12.308,1,0.997503,0.998304
12.309,1,0.997504,0.998304
12.31,1,0.997504,0.998305
12.311,1,0.997505,0.998306
12.312,1,0.997506,0.998306
12.313,1,0.997507,0.998307
12.314,1,0.997508,0.998307
12.315,1,0.997508,0.998308
12.316,1,0.997509,0.998308
12.317,1,0.99751,0.998309
12.318,1,0.997511,0.998309
12.319,1,0.997512,0.99831
12.32,1,0.997512,0.99831
12.321,1,0.997513,0.998311
12.322,1,0.997514,0.998312
12.323,1,0.997515,0.998312
12.324,1,0.997516,0.998313
12.325,1,0.997516,0.998313
12.326,1,0.997517,0.998314
12.327,1,0.997518,0.998314
12.328,1,0.997519,0.998315
12.329,1,0.99752,0.998315
12.33,1,0.99752,0.998316
12.331,1,0.997521,0.998316
12.332,1,0.997522,0.998317
12.333,1,0.997523,0.998317
12.334,1,0.997524,0.998318
12.335,1,0.997524,0.998319
12.336,1,0.997525,0.998319
12.337,1,0.997526,0.99832
12.338,1,0.997527,0.99832
12.339,1,0.997528,0.998321
12.34,1,0.997528,0.998321
12.341,1,0.997529,0.998322
12.342,1,0.99753,0.998322
12.343,1,0.997531,0.998323
12.344,1,0.997532,0.998323
12.345,1,0.997532,0.998324
12.346,1,0.997533,0.998324
12.347,1,0.997534,0.998325
12.348,1,0.997535,0.998326
12.349,1,0.997535,0.998326
12.35,1,0.997536,0.998327
12.351,1,0.997537,0.998327
12.352,1,0.997538,0.998328
12.353,1,0.997539,0.998328
12.354,1,0.997539,0.998329
12.355,1,0.99754,0.998329
12.356,1,0.997541,0.99833
12.357,1,0.997542,0.99833
12.358,1,0.997543,0.998331
12.359,1,0.997543,0.998331
12.36,1,0.997544,0.998332
12.361,1,0.997545,0.998333
12.362,1,0.997546,0.998333
12.363,1,0.997547,0.998334
12.364,1,0.997547,0.998334
12.365,1,0.997548,0.998335
12.366,1,0.997549,0.998335
12.367,1,0.99755,0.998336
12.368,1,0.99755,0.998336
12.369,1,0.997551,0.998337
12.37,1,0.997552,0.998337
12.371,1,0.997553,0.998338
12.372,1,0.997554,0.998338
12.373,1,0.997554,0.998339
12.374,1,0.997555,0.998339
12.375,1,0.997556,0.99834
12.376,1,0.997557,0.998341
12.377,1,0.997558,0.998341
12.378,1,0.997558,0.998342
12.379,1,0.997559,0.998342
12.38,1,0.99756,0.998343
12.381,1,0.997561,0.998343
12.382,1,0.997561,0.998344
12.383,1,0.997562,0.998344
12.384,1,0.997563,0.998345
12.385,1,0.997564,0.998345
12.386,1,0.997565,0.998346
12.387,1,0.997565,0.998346
12.388,1,0.997566,0.998347
12.389,1,0.997567,0.998347
12.39,1,0.997568,0.998348
12.391,1,0.997568,0.998349
12.392,1,0.997569,0.998349
12.393,1,0.99757,0.99835
12.394,1,0.997571,0.99835
12.395,1,0.997572,0.998351
12.396,1,0.997572,0.998351
12.397,1,0.997573,0.998352
12.398,1,0.997574,0.998352
12.399,1,0.997575,0.998353
12.4,1,0.997576,0.998353
12.401,1,0.997576,0.998354
12.402,1,0.997577,0.998354
12.403,1,0.997578,0.998355
12.404,1,0.997579,0.998355
12.405,1,0.997579,0.998356
12.406,1,0.99758,0.998356
12.407,1,0.997581,0.998357
12.408,1,0.997582,0.998358
12.409,1,0.997583,0.998358
12.41,1,0.997583,0.998359
12.411,1,0.997584,0.998359
12.412,1,0.997585,0.99836
12.413,1,0.997586,0.99836
12.414,1,0.997586,0.998361
12.415,1,0.997587,0.998361
12.416,1,0.997588,0.998362
12.417,1,0.997589,0.998362
12.418,1,0.997589,0.998363
12.419,1,0.99759,0.998363
12.42,1,0.997591,0.998364
12.421,1,0.997592,0.998364
12.422,1,0.997593,0.998365
12.423,1,0.997593,0.998365
12.424,1,0.997594,0.998366
12.425,1,0.997595,0.998366
12.426,1,0.997596,0.998367
12.427,1,0.997596,0.998368
12.428,1,0.997597,0.998368
12.429,1,0.997598,0.998369
12.43,1,0.997599,0.998369
12.431,1,0.9976,0.99837
12.432,1,0.9976,0.99837
12.433,1,0.997601,0.998371
12.434,1,0.997602,0.998371
12.435,1,0.997603,0.998372
12.436,1,0.997603,0.998372
12.437,1,0.997604,0.998373
12.438,1,0.997605,0.998373
12.439,1,0.997606,0.998374
12.44,1,0.997606,0.998374
12.441,1,0.997607,0.998375
12.442,1,0.997608,0.998375
12.443,1,0.997609,0.998376
12.444,1,0.99761,0.998376
12.445,1,0.99761,0.998377
12.446,1,0.997611,0.998377
12.447,1,0.997612,0.998378
12.448,1,0.997613,0.998378
12.449,1,0.997613,0.998379
12.45,1,0.997614,0.99838
12.451,1,0.997615,0.99838
12.452,1,0.997616,0.998381
12.453,1,0.997616,0.998381
12.454,1,0.997617,0.998382
12.455,1,0.997618,0.998382
12.456,1,0.997619,0.998383
12.457,1,0.997619,0.998383
12.458,1,0.99762,0.998384
12.459,1,0.997621,0.998384
12.46,1,0.997622,0.998385
12.461,1,0.997623,0.998385
12.462,1,0.997623,0.998386
12.463,1,0.997624,0.998386
12.464,1,0.997625,0.998387
12.465,1,0.997626,0.998387
12.466,1,0.997626,0.998388
12.467,1,0.997627,0.998388
12.468,1,0.997628,0.998389
12.469,1,0.997629,0.998389
12.47,1,0.997629,0.99839
12.471,1,0.99763,0.99839
12.472,1,0.997631,0.998391
12.473,1,0.997632,0.998391
12.474,1,0.997632,0.998392
12.475,1,0.997633,0.998392
12.476,1,0.997634,0.998393
12.477,1,0.997635,0.998394
12.478,1,0.997635,0.998394
12.479,1,0.997636,0.998395
12.48,1,0.997637,0.998395
12.481,1,0.997638,0.998396
12.482,1,0.997639,0.998396
12.483,1,0.997639,0.998397
12.484,1,0.99764,0.998397
12.485,1,0.997641,0.998398
12.486,1,0.997642,0.998398
12.487,1,0.997642,0.998399
12.488,1,0.997643,0.998399
12.489,1,0.997644,0.9984
12.49,1,0.997645,0.9984
12.491,1,0.997645,0.998401
12.492,1,0.997646,0.998401
12.493,1,0.997647,0.998402
12.494,1,0.997648,0.998402
12.495,1,0.997648,0.998403
12.496,1,0.997649,0.998403
12.497,1,0.99765,0.998404
12.498,1,0.997651,0.998404
12.499,1,0.997651,0.998405
12.5,1,0.997652,0.998405
12.501,1,0.997653,0.998406
12.502,1,0.997654,0.998406
12.503,1,0.997654,0.998407
12.504,1,0.997655,0.998407
12.505,1,0.997656,0.998408
12.506,1,0.997657,0.998408
12.507,1,0.997657,0.998409
12.508,1,0.997658,0.998409
12.509,1,0.997659,0.99841
12.51,1,0.99766,0.99841
12.511,1,0.99766,0.998411
12.512,1,0.997661,0.998411
12.513,1,0.997662,0.998412
12.514,1,0.997663,0.998412
12.515,1,0.997663,0.998413
12.516,1,0.997664,0.998414
12.517,1,0.997665,0.998414
12.518,1,0.997666,0.998415
12.519,1,0.997666,0.998415
12.52,1,0.997667,0.998416
12.521,1,0.997668,0.998416
12.522,1,0.997669,0.998417
12.523,1,0.997669,0.998417
12.524,1,0.99767,0.998418
12.525,1,0.997671,0.998418
12.526,1,0.997672,0.998419
12.527,1,0.997672,0.998419
12.528,1,0.997673,0.99842
12.529,1,0.997674,0.99842
12.53,1,0.997675,0.998421
12.531,1,0.997675,0.998421
12.532,1,0.997676,0.998422
12.533,1,0.997677,0.998422
12.534,1,0.997678,0.998423
12.535,1,0.997678,0.998423
12.536,1,0.997679,0.998424
12.537,1,0.99768,0.998424
12.538,1,0.997681,0.998425
12.539,1,0.997681,0.998425
12.54,1,0.997682,0.998426
12.541,1,0.997683,0.998426
12.542,1,0.997684,0.998427
12.543,1,0.997684,0.998427
12.544,1,0.997685,0.998428
12.545,1,0.997686,0.998428
12.546,1,0.997687,0.998429
12.547,1,0.997687,0.998429
12.548,1,0.997688,0.99843
12.549,1,0.997689,0.99843
12.55,1,0.99769,0.998431
12.551,1,0.99769,0.998431
12.552,1,0.997691,0.998432
12.553,1,0.997692,0.998432
12.554,1,0.997692,0.998433
12.555,1,0.997693,0.998433
12.556,1,0.997694,0.998434
12.557,1,0.997695,0.998434
12.558,1,0.997695,0.998435
12.559,1,0.997696,0.998435
12.56,1,0.997697,0.998436
12.561,1,0.997698,0.998436
12.562,1,0.997698,0.998437
12.563,1,0.997699,0.998437
12.564,1,0.9977,0.998438
12.565,1,0.997701,0.998438
12.566,1,0.997701,0.998439
12.567,1,0.997702,0.998439
12.568,1,0.997703,0.99844
12.569,1,0.997704,0.99844
12.57,1,0.997704,0.998441
12.571,1,0.997705,0.998441
12.572,1,0.997706,0.998442
12.573,1,0.997707,0.998442
12.574,1,0.997707,0.998443
12.575,1,0.997708,0.998443
12.576,1,0.997709,0.998444
12.577,1,0.997709,0.998444
12.578,1,0.99771,0.998445
12.579,1,0.997711,0.998445
12.58,1,0.997712,0.998446
12.581,1,0.997712,0.998446
12.582,1,0.997713,0.998447
12.583,1,0.997714,0.998447
12.584,1,0.997715,0.998448
12.585,1,0.997715,0.998448
12.586,1,0.997716,0.998449
12.587,1,0.997717,0.998449
12.588,1,0.997718,0.99845
12.589,1,0.997718,0.99845
12.59,1,0.997719,0.998451
12.591,1,0.99772,0.998451
12.592,1,0.99772,0.998452
12.593,1,0.997721,0.998452
12.594,1,0.997722,0.998453
12.595,1,0.997723,0.998453
12.596,1,0.997723,0.998454
12.597,1,0.997724,0.998454
12.598,1,0.997725,0.998455
12.599,1,0.997726,0.998455
12.6,1,0.997726,0.998456
12.601,1,0.997727,0.998456
12.602,1,0.997728,0.998457
12.603,1,0.997728,0.998457
12.604,1,0.997729,0.998458
12.605,1,0.99773,0.998458
12.606,1,0.997731,0.998459
12.607,1,0.997731,0.998459
12.608,1,0.997732,0.99846
12.609,1,0.997733,0.99846
12.61,1,0.997734,0.998461
12.611,1,0.997734,0.998461
12.612,1,0.997735,0.998462
12.613,1,0.997736,0.998462
12.614,1,0.997736,0.998463
12.615,1,0.997737,0.998463
12.616,1,0.997738,0.998464
12.617,1,0.997739,0.998464
12.618,1,0.997739,0.998465
12.619,1,0.99774,0.998465
12.62,1,0.997741,0.998466
12.621,1,0.997742,0.998466
12.622,1,0.997742,0.998467
12.623,1,0.997743,0.998467
12.624,1,0.997744,0.998468
12.625,1,0.997744,0.998468
12.626,1,0.997745,0.998469
12.627,1,0.997746,0.998469
12.628,1,0.997747,0.99847
12.629,1,0.997747,0.99847
12.63,1,0.997748,0.998471
12.631,1,0.997749,0.998471
12.632,1,0.99775,0.998472
12.633,1,0.99775,0.998472
12.634,1,0.997751,0.998472
12.635,1,0.997752,0.998473
12.636,1,0.997752,0.998473
12.637,1,0.997753,0.998474
12.638,1,0.997754,0.998474
12.639,1,0.997755,0.998475
12.64,1,0.997755,0.998475
12.641,1,0.997756,0.998476
12.642,1,0.997757,0.998476
12.643,1,0.997757,0.998477
12.644,1,0.997758,0.998477
12.645,1,0.997759,0.998478
12.646,1,0.99776,0.998478
12.647,1,0.99776,0.998479
12.648,1,0.997761,0.998479
12.649,1,0.997762,0.99848
12.65,1,0.997763,0.99848
12.651,1,0.997763,0.998481
12.652,1,0.997764,0.998481
12.653,1,0.997765,0.998482
12.654,1,0.997765,0.998482
12.655,1,0.997766,0.998483
12.656,1,0.997767,0.998483
12.657,1,0.997768,0.998484
12.658,1,0.997768,0.998484
12.659,1,0.997769,0.998485
12.66,1,0.99777,0.998485
12.661,1,0.99777,0.998486
12.662,1,0.997771,0.998486
12.663,1,0.997772,0.998487
12.664,1,0.997773,0.998487
12.665,1,0.997773,0.998488
12.666,1,0.997774,0.998488
12.667,1,0.997775,0.998489
12.668,1,0.997775,0.998489
12.669,1,0.997776,0.99849
12.67,1,0.997777,0.99849
12.671,1,0.997778,0.998491
12.672,1,0.997778,0.998491
12.673,1,0.997779,0.998491
12.674,1,0.99778,0.998492
12.675,1,0.99778,0.998492
12.676,1,0.997781,0.998493
12.677,1,0.997782,0.998493
12.678,1,0.997783,0.998494
12.679,1,0.997783,0.998494
12.68,1,0.997784,0.998495
12.681,1,0.997785,0.998495
12.682,1,0.997785,0.998496
12.683,1,0.997786,0.998496
12.684,1,0.997787,0.998497
12.685,1,0.997788,0.998497
12.686,1,0.997788,0.998498
12.687,1,0.997789,0.998498
12.688,1,0.99779,0.998499
12.689,1,0.99779,0.998499
12.69,1,0.997791,0.9985
12.691,1,0.997792,0.9985
12.692,1,0.997792,0.998501
12.693,1,0.997793,0.998501
12.694,1,0.997794,0.998502
12.695,1,0.997795,0.998502
12.696,1,0.997795,0.998503
12.697,1,0.997796,0.998503
12.698,1,0.997797,0.998504
12.699,1,0.997797,0.998504
12.7,1,0.997798,0.998505
12.701,1,0.997799,0.998505
12.702,1,0.9978,0.998505
12.703,1,0.9978,0.998506
12.704,1,0.997801,0.998506
12.705,1,0.997802,0.998507
12.706,1,0.997802,0.998507
12.707,1,0.997803,0.998508
12.708,1,0.997804,0.998508
12.709,1,0.997804,0.998509
12.71,1,0.997805,0.998509
12.711,1,0.997806,0.99851
12.712,1,0.997807,0.99851
12.713,1,0.997807,0.998511
12.714,1,0.997808,0.998511
12.715,1,0.997809,0.998512
12.716,1,0.997809,0.998512
12.717,1,0.99781,0.998513
12.718,1,0.997811,0.998513
12.719,1,0.997812,0.998514
12.72,1,0.997812,0.998514
12.721,1,0.997813,0.998515
12.722,1,0.997814,0.998515
12.723,1,0.997814,0.998516
12.724,1,0.997815,0.998516
12.725,1,0.997816,0.998516
12.726,1,0.997816,0.998517
12.727,1,0.997817,0.998517
12.728,1,0.997818,0.998518
12.729,1,0.997819,0.998518
12.73,1,0.997819,0.998519
12.731,1,0.99782,0.998519
12.732,1,0.997821,0.99852
12.733,1,0.997821,0.99852
12.734,1,0.997822,0.998521
12.735,1,0.997823,0.998521
12.736,1,0.997823,0.998522
12.737,1,0.997824,0.998522
12.738,1,0.997825,0.998523
12.739,1,0.997826,0.998523
12.74,1,0.997826,0.998524
12.741,1,0.997827,0.998524
12.742,1,0.997828,0.998525
12.743,1,0.997828,0.998525
12.744,1,0.997829,0.998525
12.745,1,0.99783,0.998526
12.746,1,0.99783,0.998526
12.747,1,0.997831,0.998527
12.748,1,0.997832,0.998527
12.749,1,0.997833,0.998528
12.75,1,0.997833,0.998528
12.751,1,0.997834,0.998529
12.752,1,0.997835,0.998529
12.753,1,0.997835,0.99853
12.754,1,0.997836,0.99853
12.755,1,0.997837,0.998531
12.756,1,0.997837,0.998531
12.757,1,0.997838,0.998532
12.758,1,0.997839,0.998532
12.759,1,0.997839,0.998533
12.76,1,0.99784,0.998533
12.761,1,0.997841,0.998534
12.762,1,0.997842,0.998534
12.763,1,0.997842,0.998534
12.764,1,0.997843,0.998535
12.765,1,0.997844,0.998535
12.766,1,0.997844,0.998536
12.767,1,0.997845,0.998536
12.768,1,0.997846,0.998537
12.769,1,0.997846,0.998537
12.77,1,0.997847,0.998538
12.771,1,0.997848,0.998538
12.772,1,0.997848,0.998539
12.773,1,0.997849,0.998539
12.774,1,0.99785,0.99854
12.775,1,0.997851,0.99854
12.776,1,0.997851,0.998541
12.777,1,0.997852,0.998541
12.778,1,0.997853,0.998541
12.779,1,0.997853,0.998542
12.78,1,0.997854,0.998542
12.781,1,0.997855,0.998543
12.782,1,0.997855,0.998543
12.783,1,0.997856,0.998544
12.784,1,0.997857,0.998544
12.785,1,0.997857,0.998545
12.786,1,0.997858,0.998545
12.787,1,0.997859,0.998546
12.788,1,0.997859,0.998546
12.789,1,0.99786,0.998547
12.79,1,0.997861,0.998547
12.791,1,0.997862,0.998548
12.792,1,0.997862,0.998548
12.793,1,0.997863,0.998549
12.794,1,0.997864,0.998549
12.795,1,0.997864,0.998549
12.796,1,0.997865,0.99855
12.797,1,0.997866,0.99855
12.798,1,0.997866,0.998551
12.799,1,0.997867,0.998551
12.8,1,0.997868,0.998552
12.801,1,0.997868,0.998552
12.802,1,0.997869,0.998553
12.803,1,0.99787,0.998553
12.804,1,0.99787,0.998554
12.805,1,0.997871,0.998554
12.806,1,0.997872,0.998555
12.807,1,0.997873,0.998555
12.808,1,0.997873,0.998555
12.809,1,0.997874,0.998556
12.81,1,0.997875,0.998556
12.811,1,0.997875,0.998557
12.812,1,0.997876,0.998557
12.813,1,0.997877,0.998558
12.814,1,0.997877,0.998558
12.815,1,0.997878,0.998559
12.816,1,0.997879,0.998559
12.817,1,0.997879,0.99856
12.818,1,0.99788,0.99856
12.819,1,0.997881,0.998561
12.82,1,0.997881,0.998561
12.821,1,0.997882,0.998561
12.822,1,0.997883,0.998562
12.823,1,0.997883,0.998562
12.824,1,0.997884,0.998563
12.825,1,0.997885,0.998563
12.826,1,0.997885,0.998564
12.827,1,0.997886,0.998564
12.828,1,0.997887,0.998565
12.829,1,0.997887,0.998565
12.83,1,0.997888,0.998566
12.831,1,0.997889,0.998566
12.832,1,0.99789,0.998567
12.833,1,0.99789,0.998567
12.834,1,0.997891,0.998567
12.835,1,0.997892,0.998568
12.836,1,0.997892,0.998568
12.837,1,0.997893,0.998569
12.838,1,0.997894,0.998569
12.839,1,0.997894,0.99857
12.84,1,0.997895,0.99857
12.841,1,0.997896,0.998571
12.842,1,0.997896,0.998571
12.843,1,0.997897,0.998572
12.844,1,0.997898,0.998572
12.845,1,0.997898,0.998573
12.846,1,0.997899,0.998573
12.847,1,0.9979,0.998573
12.848,1,0.9979,0.998574
12.849,1,0.997901,0.998574
12.85,1,0.997902,0.998575
12.851,1,0.997902,0.998575
12.852,1,0.997903,0.998576
12.853,1,0.997904,0.998576
12.854,1,0.997904,0.998577
12.855,1,0.997905,0.998577
12.856,1,0.997906,0.998578
12.857,1,0.997906,0.998578
12.858,1,0.997907,0.998578
12.859,1,0.997908,0.998579
12.86,1,0.997908,0.998579
12.861,1,0.997909,0.99858
12.862,1,0.99791,0.99858
12.863,1,0.99791,0.998581
12.864,1,0.997911,0.998581
12.865,1,0.997912,0.998582
12.866,1,0.997912,0.998582
12.867,1,0.997913,0.998583
12.868,1,0.997914,0.998583
12.869,1,0.997914,0.998583
12.87,1,0.997915,0.998584
12.871,1,0.997916,0.998584
12.872,1,0.997916,0.998585
12.873,1,0.997917,0.998585
12.874,1,0.997918,0.998586
12.875,1,0.997918,0.998586
12.876,1,0.997919,0.998587
12.877,1,0.99792,0.998587
12.878,1,0.99792,0.998588
12.879,1,0.997921,0.998588
12.88,1,0.997922,0.998588
12.881,1,0.997922,0.998589
12.882,1,0.997923,0.998589
12.883,1,0.997924,0.99859
12.884,1,0.997924,0.99859
12.885,1,0.997925,0.998591
12.886,1,0.997926,0.998591
12.887,1,0.997926,0.998592
12.888,1,0.997927,0.998592
12.889,1,0.997928,0.998593
12.89,1,0.997928,0.998593
12.891,1,0.997929,0.998593
12.892,1,0.99793,0.998594
12.893,1,0.99793,0.998594
12.894,1,0.997931,0.998595
12.895,1,0.997932,0.998595
12.896,1,0.997932,0.998596
12.897,1,0.997933,0.998596
12.898,1,0.997934,0.998597
12.899,1,0.997934,0.998597
12.9,1,0.997935,0.998598
12.901,1,0.997936,0.998598
12.902,1,0.997936,0.998598
12.903,1,0.997937,0.998599
12.904,1,0.997938,0.998599
12.905,1,0.997938,0.9986
12.906,1,0.997939,0.9986
12.907,1,0.99794,0.998601
12.908,1,0.99794,0.998601
12.909,1,0.997941,0.998602
12.91,1,0.997942,0.998602
12.911,1,0.997942,0.998602
12.912,1,0.997943,0.998603
12.913,1,0.997944,0.998603
12.914,1,0.997944,0.998604
12.915,1,0.997945,0.998604
12.916,1,0.997946,0.998605
12.917,1,0.997946,0.998605
12.918,1,0.997947,0.998606
12.919,1,0.997948,0.998606
12.92,1,0.997948,0.998607
12.921,1,0.997949,0.998607
12.922,1,0.99795,0.998607
12.923,1,0.99795,0.998608
12.924,1,0.997951,0.998608
12.925,1,0.997952,0.998609
12.926,1,0.997952,0.998609
12.927,1,0.997953,0.99861
12.928,1,0.997954,0.99861
12.929,1,0.997954,0.998611
12.93,1,0.997955,0.998611
12.931,1,0.997956,0.998611
12.932,1,0.997956,0.998612
12.933,1,0.997957,0.998612
12.934,1,0.997958,0.998613
12.935,1,0.997958,0.998613
12.936,1,0.997959,0.998614
12.937,1,0.997959,0.998614
12.938,1,0.99796,0.998615
12.939,1,0.997961,0.998615
12.94,1,0.997961,0.998615
12.941,1,0.997962,0.998616
12.942,1,0.997963,0.998616
12.943,1,0.997963,0.998617
12.944,1,0.997964,0.998617
12.945,1,0.997965,0.998618
12.946,1,0.997965,0.998618
12.947,1,0.997966,0.998619
12.948,1,0.997967,0.998619
12.949,1,0.997967,0.998619
12.95,1,0.997968,0.99862
12.951,1,0.997969,0.99862
12.952,1,0.997969,0.998621
12.953,1,0.99797,0.998621
12.954,1,0.997971,0.998622
12.955,1,0.997971,0.998622
12.956,1,0.997972,0.998623
12.957,1,0.997973,0.998623
12.958,1,0.997973,0.998623
12.959,1,0.997974,0.998624
12.96,1,0.997974,0.998624
12.961,1,0.997975,0.998625
12.962,1,0.997976,0.998625
12.963,1,0.997976,0.998626
12.964,1,0.997977,0.998626
12.965,1,0.997978,0.998626
12.966,1,0.997978,0.998627
12.967,1,0.997979,0.998627
12.968,1,0.99798,0.998628
12.969,1,0.99798,0.998628
12.97,1,0.997981,0.998629
12.971,1,0.997982,0.998629
12.972,1,0.997982,0.99863
12.973,1,0.997983,0.99863
12.974,1,0.997984,0.99863
12.975,1,0.997984,0.998631
12.976,1,0.997985,0.998631
12.977,1,0.997986,0.998632
12.978,1,0.997986,0.998632
12.979,1,0.997987,0.998633
12.98,1,0.997987,0.998633
12.981,1,0.997988,0.998634
12.982,1,0.997989,0.998634
12.983,1,0.997989,0.998634
12.984,1,0.99799,0.998635
12.985,1,0.997991,0.998635
12.986,1,0.997991,0.998636
12.987,1,0.997992,0.998636
12.988,1,0.997993,0.998637
12.989,1,0.997993,0.998637
12.99,1,0.997994,0.998637
12.991,1,0.997995,0.998638
12.992,1,0.997995,0.998638
12.993,1,0.997996,0.998639
12.994,1,0.997996,0.998639
12.995,1,0.997997,0.99864
12.996,1,0.997998,0.99864
12.997,1,0.997998,0.998641
12.998,1,0.997999,0.998641
12.999,1,0.998,0.998641
13,1,0.998,0.998642
13.001,1,0.998001,0.998642
13.002,1,0.998002,0.998643
13.003,1,0.998002,0.998643
13.004,1,0.998003,0.998644
13.005,1,0.998004,0.998644
13.006,1,0.998004,0.998644
13.007,1,0.998005,0.998645
13.008,1,0.998005,0.998645
13.009,1,0.998006,0.998646
13.01,1,0.998007,0.998646
13.011,1,0.998007,0.998647
13.012,1,0.998008,0.998647
13.013,1,0.998009,0.998647
13.014,1,0.998009,0.998648
13.015,1,0.99801,0.998648
13.016,1,0.998011,0.998649
13.017,1,0.998011,0.998649
13.018,1,0.998012,0.99865
13.019,1,0.998013,0.99865
13.02,1,0.998013,0.998651
13.021,1,0.998014,0.998651
13.022,1,0.998014,0.998651
13.023,1,0.998015,0.998652
13.024,1,0.998016,0.998652
13.025,1,0.998016,0.998653
13.026,1,0.998017,0.998653
13.027,1,0.998018,0.998654
13.028,1,0.998018,0.998654
13.029,1,0.998019,0.998654
13.03,1,0.99802,0.998655
13.031,1,0.99802,0.998655
13.032,1,0.998021,0.998656
13.033,1,0.998021,0.998656
13.034,1,0.998022,0.998657
13.035,1,0.998023,0.998657
13.036,1,0.998023,0.998657
13.037,1,0.998024,0.998658
13.038,1,0.998025,0.998658
13.039,1,0.998025,0.998659
13.04,1,0.998026,0.998659
13.041,1,0.998026,0.99866
13.042,1,0.998027,0.99866
13.043,1,0.998028,0.99866
13.044,1,0.998028,0.998661
