time,reference,output,control
2.695,5,1.86523,2
2.696,5,1.86537,2
2.697,5,1.8655,2
2.698,5,1.86564,2
2.699,5,1.86577,2
2.7,5,1.8659,2
2.701,5,1.86604,2
2.702,5,1.86617,2
2.703,5,1.86631,2
2.704,5,1.86644,2
2.705,5,1.86657,2
2.706,5,1.86671,2
2.707,5,1.86684,2
2.708,5,1.86697,2
2.709,5,1.86711,2
2.71,5,1.86724,2
2.711,5,1.86737,2
2.712,5,1.8675,2
2.713,5,1.86764,2
2.714,5,1.86777,2
2.715,5,1.8679,2
2.716,5,1.86803,2
2.717,5,1.86817,2
2.718,5,1.8683,2
2.719,5,1.86843,2
2.72,5,1.86856,2
2.721,5,1.86869,2
2.722,5,1.86882,2
2.723,5,1.86896,2
2.724,5,1.86909,2
2.725,5,1.86922,2
2.726,5,1.86935,2
2.727,5,1.86948,2
2.728,5,1.86961,2
2.729,5,1.86974,2
2.73,5,1.86987,2
2.731,5,1.87,2
2.732,5,1.87013,2
2.733,5,1.87026,2
2.734,5,1.87039,2
2.735,5,1.87052,2
2.736,5,1.87065,2
2.737,5,1.87078,2
2.738,5,1.87091,2
2.739,5,1.87104,2
2.74,5,1.87117,2
2.741,5,1.87129,2
2.742,5,1.87142,2
2.743,5,1.87155,2
2.744,5,1.87168,2
2.745,5,1.87181,2
2.746,5,1.87194,2
2.747,5,1.87206,2
2.748,5,1.87219,2
2.749,5,1.87232,2
2.75,5,1.87245,2
2.751,5,1.87258,2
2.752,5,1.8727,2
2.753,5,1.87283,2
2.754,5,1.87296,2
2.755,5,1.87308,2
2.756,5,1.87321,2
2.757,5,1.87334,2
2.758,5,1.87346,2
2.759,5,1.87359,2
2.76,5,1.87372,2
2.761,5,1.87384,2
2.762,5,1.87397,2
2.763,5,1.8741,2
2.764,5,1.87422,2
2.765,5,1.87435,2
2.766,5,1.87447,2
2.767,5,1.8746,2
2.768,5,1.87472,2
2.769,5,1.87485,2
2.77,5,1.87497,2
2.771,5,1.8751,2
2.772,5,1.87522,2
2.773,5,1.87535,2
2.774,5,1.87547,2
2.775,5,1.8756,2
2.776,5,1.87572,2
2.777,5,1.87585,2
2.778,5,1.87597,2
2.779,5,1.8761,2
2.78,5,1.87622,2
2.781,5,1.87634,2
2.782,5,1.87647,2
2.783,5,1.87659,2
2.784,5,1.87671,2
2.785,5,1.87684,2
2.786,5,1.87696,2
2.787,5,1.87708,2
2.788,5,1.87721,2
2.789,5,1.87733,2
2.79,5,1.87745,2
2.791,5,1.87757,2
2.792,5,1.8777,2
2.793,5,1.87782,2
2.794,5,1.87794,2
2.795,5,1.87806,2
2.796,5,1.87819,2
2.797,5,1.87831,2
2.798,5,1.87843,2
2.799,5,1.87855,2
2.8,5,1.87867,2
2.801,5,1.87879,2
2.802,5,1.87891,2
2.803,5,1.87904,2
2.804,5,1.87916,2
2.805,5,1.87928,2
2.806,5,1.8794,2
2.807,5,1.87952,2
2.808,5,1.87964,2
2.809,5,1.87976,2
2.81,5,1.87988,2
2.811,5,1.88,2
2.812,5,1.88012,2
2.813,5,1.88024,2
2.814,5,1.88036,2
2.815,5,1.88048,2
2.816,5,1.8806,2
2.817,5,1.88072,2
2.818,5,1.88084,2
2.819,5,1.88096,2
2.82,5,1.88108,2
2.821,5,1.88119,2
2.822,5,1.88131,2
2.823,5,1.88143,2
2.824,5,1.88155,2
2.825,5,1.88167,2
2.826,5,1.88179,2
2.827,5,1.88191,2
2.828,5,1.88202,2
2.829,5,1.88214,2
2.83,5,1.88226,2
2.831,5,1.88238,2
2.832,5,1.88249,2
2.833,5,1.88261,2
2.834,5,1.88273,2
2.835,5,1.88285,2
2.836,5,1.88296,2
2.837,5,1.88308,2
2.838,5,1.8832,2
2.839,5,1.88331,2
2.84,5,1.88343,2
2.841,5,1.88355,2
2.842,5,1.88366,2
2.843,5,1.88378,2
2.844,5,1.8839,2
2.845,5,1.88401,2
2.846,5,1.88413,2
2.847,5,1.88424,2
2.848,5,1.88436,2
2.849,5,1.88448,2
2.85,5,1.88459,2
2.851,5,1.88471,2
2.852,5,1.88482,2
2.853,5,1.88494,2
2.854,5,1.88505,2
2.855,5,1.88517,2
2.856,5,1.88528,2
2.857,5,1.8854,2
2.858,5,1.88551,2
2.859,5,1.88563,2
2.86,5,1.88574,2
2.861,5,1.88585,2
2.862,5,1.88597,2
2.863,5,1.88608,2
2.864,5,1.8862,2
2.865,5,1.88631,2
2.866,5,1.88642,2
2.867,5,1.88654,2
2.868,5,1.88665,2
2.869,5,1.88676,2
2.87,5,1.88688,2
2.871,5,1.88699,2
2.872,5,1.8871,2
2.873,5,1.88722,2
2.874,5,1.88733,2
2.875,5,1.88744,2
2.876,5,1.88756,2
2.877,5,1.88767,2
2.878,5,1.88778,2
2.879,5,1.88789,2
2.88,5,1.888,2
2.881,5,1.88812,2
2.882,5,1.88823,2
2.883,5,1.88834,2
2.884,5,1.88845,2
2.885,5,1.88856,2
2.886,5,1.88867,2
2.887,5,1.88879,2
2.888,5,1.8889,2
2.889,5,1.88901,2
2.89,5,1.88912,2
2.891,5,1.88923,2
2.892,5,1.88934,2
2.893,5,1.88945,2
2.894,5,1.88956,2
2.895,5,1.88967,2
2.896,5,1.88978,2
2.897,5,1.88989,2
2.898,5,1.89,2
2.899,5,1.89011,2
2.9,5,1.89022,2
2.901,5,1.89033,2
2.902,5,1.89044,2
2.903,5,1.89055,2
2.904,5,1.89066,2
2.905,5,1.89077,2
2.906,5,1.89088,2
2.907,5,1.89099,2
2.908,5,1.8911,2
2.909,5,1.89121,2
2.91,5,1.89132,2
2.911,5,1.89142,2
2.912,5,1.89153,2
2.913,5,1.89164,2
2.914,5,1.89175,2
2.915,5,1.89186,2
2.916,5,1.89197,2
2.917,5,1.89207,2
2.918,5,1.89218,2
2.919,5,1.89229,2
2.92,5,1.8924,2
2.921,5,1.89251,2
2.922,5,1.89261,2
2.923,5,1.89272,2
2.924,5,1.89283,2
2.925,5,1.89293,2
2.926,5,1.89304,2
2.927,5,1.89315,2
2.928,5,1.89326,2
2.929,5,1.89336,2
2.93,5,1.89347,2
2.931,5,1.89358,2
2.932,5,1.89368,2
2.933,5,1.89379,2
2.934,5,1.89389,2
2.935,5,1.894,2
2.936,5,1.89411,2
2.937,5,1.89421,2
2.938,5,1.89432,2
2.939,5,1.89442,2
2.94,5,1.89453,2
2.941,5,1.89464,2
2.942,5,1.89474,2
2.943,5,1.89485,2
2.944,5,1.89495,2
2.945,5,1.89506,2
2.946,5,1.89516,2
2.947,5,1.89527,2
2.948,5,1.89537,2
2.949,5,1.89547,2
2.95,5,1.89558,2
2.951,5,1.89568,2
2.952,5,1.89579,2
2.953,5,1.89589,2
2.954,5,1.896,2
2.955,5,1.8961,2
2.956,5,1.8962,2
2.957,5,1.89631,2
2.958,5,1.89641,2
2.959,5,1.89652,2
2.96,5,1.89662,2
2.961,5,1.89672,2
2.962,5,1.89683,2
2.963,5,1.89693,2
2.964,5,1.89703,2
2.965,5,1.89713,2
2.966,5,1.89724,2
2.967,5,1.89734,2
2.968,5,1.89744,2
2.969,5,1.89755,2
2.97,5,1.89765,2
2.971,5,1.89775,2
2.972,5,1.89785,2
2.973,5,1.89795,2
2.974,5,1.89806,2
2.975,5,1.89816,2
2.976,5,1.89826,2
2.977,5,1.89836,2
2.978,5,1.89846,2
2.979,5,1.89857,2
2.98,5,1.89867,2
2.981,5,1.89877,2
2.982,5,1.89887,2
2.983,5,1.89897,2
2.984,5,1.89907,2
2.985,5,1.89917,2
2.986,5,1.89927,2
2.987,5,1.89937,2
2.988,5,1.89947,2
2.989,5,1.89958,2
2.99,5,1.89968,2
2.991,5,1.89978,2
2.992,5,1.89988,2
2.993,5,1.89998,2
2.994,5,1.90008,2
2.995,5,1.90018,2
2.996,5,1.90028,2
2.997,5,1.90038,2
2.998,5,1.90048,2
2.999,5,1.90058,2
3,5,1.90067,2
3.001,5,1.90077,2
3.002,5,1.90087,2
3.003,5,1.90097,2
3.004,5,1.90107,2
3.005,5,1.90117,2
3.006,5,1.90127,2
3.007,5,1.90137,2
3.008,5,1.90147,2
3.009,5,1.90156,2
3.01,5,1.90166,2
3.011,5,1.90176,2
3.012,5,1.90186,2
3.013,5,1.90196,2
3.014,5,1.90206,2
3.015,5,1.90215,2
3.016,5,1.90225,2
3.017,5,1.90235,2
3.018,5,1.90245,2
3.019,5,1.90254,2
3.02,5,1.90264,2
3.021,5,1.90274,2
3.022,5,1.90284,2
3.023,5,1.90293,2
3.024,5,1.90303,2
3.025,5,1.90313,2
3.026,5,1.90323,2
3.027,5,1.90332,2
3.028,5,1.90342,2
3.029,5,1.90352,2
3.03,5,1.90361,2
3.031,5,1.90371,2
3.032,5,1.9038,2
3.033,5,1.9039,2
3.034,5,1.904,2
3.035,5,1.90409,2
3.036,5,1.90419,2
3.037,5,1.90428,2
3.038,5,1.90438,2
3.039,5,1.90448,2
3.04,5,1.90457,2
3.041,5,1.90467,2
3.042,5,1.90476,2
3.043,5,1.90486,2
3.044,5,1.90495,2
3.045,5,1.90505,2
3.046,5,1.90514,2
3.047,5,1.90524,2
3.048,5,1.90533,2
3.049,5,1.90543,2
3.05,5,1.90552,2
3.051,5,1.90562,2
3.052,5,1.90571,2
3.053,5,1.9058,2
3.054,5,1.9059,2
3.055,5,1.90599,2
3.056,5,1.90609,2
3.057,5,1.90618,2
3.058,5,1.90627,2
3.059,5,1.90637,2
3.06,5,1.90646,2
3.061,5,1.90656,2
3.062,5,1.90665,2
3.063,5,1.90674,2
3.064,5,1.90684,2
3.065,5,1.90693,2
3.066,5,1.90702,2
3.067,5,1.90711,2
3.068,5,1.90721,2
3.069,5,1.9073,2
3.07,5,1.90739,2
3.071,5,1.90749,2
3.072,5,1.90758,2
3.073,5,1.90767,2
3.074,5,1.90776,2
3.075,5,1.90785,2
3.076,5,1.90795,2
3.077,5,1.90804,2
3.078,5,1.90813,2
3.079,5,1.90822,2
3.08,5,1.90831,2
3.081,5,1.90841,2
3.082,5,1.9085,2
3.083,5,1.90859,2
3.084,5,1.90868,2
3.085,5,1.90877,2
3.086,5,1.90886,2
3.087,5,1.90895,2
3.088,5,1.90905,2
3.089,5,1.90914,2
3.09,5,1.90923,2
3.091,5,1.90932,2
3.092,5,1.90941,2
3.093,5,1.9095,2
3.094,5,1.90959,2
3.095,5,1.90968,2
3.096,5,1.90977,2
3.097,5,1.90986,2
3.098,5,1.90995,2
3.099,5,1.91004,2
3.1,5,1.91013,2
3.101,5,1.91022,2
3.102,5,1.91031,2
3.103,5,1.9104,2
3.104,5,1.91049,2
3.105,5,1.91058,2
3.106,5,1.91067,2
3.107,5,1.91076,2
3.108,5,1.91085,2
3.109,5,1.91094,2
3.11,5,1.91103,2
3.111,5,1.91111,2
3.112,5,1.9112,2
3.113,5,1.91129,2
3.114,5,1.91138,2
3.115,5,1.91147,2
3.116,5,1.91156,2
3.117,5,1.91165,2
3.118,5,1.91174,2
3.119,5,1.91182,2
3.12,5,1.91191,2
3.121,5,1.912,2
3.122,5,1.91209,2
3.123,5,1.91218,2
3.124,5,1.91226,2
3.125,5,1.91235,2
3.126,5,1.91244,2
3.127,5,1.91253,2
3.128,5,1.91261,2
3.129,5,1.9127,2
3.13,5,1.91279,2
3.131,5,1.91288,2
3.132,5,1.91296,2
3.133,5,1.91305,2
3.134,5,1.91314,2
3.135,5,1.91322,2
3.136,5,1.91331,2
3.137,5,1.9134,2
3.138,5,1.91348,2
3.139,5,1.91357,2
3.14,5,1.91366,2
3.141,5,1.91374,2
3.142,5,1.91383,2
3.143,5,1.91392,2
3.144,5,1.914,2
3.145,5,1.91409,2
3.146,5,1.91417,2
3.147,5,1.91426,2
3.148,5,1.91435,2
3.149,5,1.91443,2
3.15,5,1.91452,2
3.151,5,1.9146,2
3.152,5,1.91469,2
3.153,5,1.91477,2
3.154,5,1.91486,2
3.155,5,1.91494,2
3.156,5,1.91503,2
3.157,5,1.91511,2
3.158,5,1.9152,2
3.159,5,1.91528,2
3.16,5,1.91537,2
3.161,5,1.91545,2
3.162,5,1.91554,2
3.163,5,1.91562,2
3.164,5,1.91571,2
3.165,5,1.91579,2
3.166,5,1.91587,2
3.167,5,1.91596,2
3.168,5,1.91604,2
3.169,5,1.91613,2
3.17,5,1.91621,2
3.171,5,1.91629,2
3.172,5,1.91638,2
3.173,5,1.91646,2
3.174,5,1.91654,2
3.175,5,1.91663,2
3.176,5,1.91671,2
3.177,5,1.91679,2
3.178,5,1.91688,2
3.179,5,1.91696,2
3.18,5,1.91704,2
3.181,5,1.91713,2
3.182,5,1.91721,2
3.183,5,1.91729,2
3.184,5,1.91738,2
3.185,5,1.91746,2
3.186,5,1.91754,2
3.187,5,1.91762,2
3.188,5,1.91771,2
3.189,5,1.91779,2
3.19,5,1.91787,2
3.191,5,1.91795,2
3.192,5,1.91803,2
3.193,5,1.91812,2
3.194,5,1.9182,2
3.195,5,1.91828,2
3.196,5,1.91836,2
3.197,5,1.91844,2
3.198,5,1.91852,2
3.199,5,1.91861,2
3.2,5,1.91869,2
3.201,5,1.91877,2
3.202,5,1.91885,2
3.203,5,1.91893,2
3.204,5,1.91901,2
3.205,5,1.91909,2
3.206,5,1.91917,2
3.207,5,1.91925,2
3.208,5,1.91934,2
3.209,5,1.91942,2
3.21,5,1.9195,2
3.211,5,1.91958,2
3.212,5,1.91966,2
3.213,5,1.91974,2
3.214,5,1.91982,2
3.215,5,1.9199,2
3.216,5,1.91998,2
3.217,5,1.92006,2
3.218,5,1.92014,2
3.219,5,1.92022,2
3.22,5,1.9203,2
3.221,5,1.92038,2
3.222,5,1.92046,2
3.223,5,1.92054,2
3.224,5,1.92062,2
3.225,5,1.9207,2
3.226,5,1.92078,2
3.227,5,1.92085,2
3.228,5,1.92093,2
3.229,5,1.92101,2
3.23,5,1.92109,2
3.231,5,1.92117,2
3.232,5,1.92125,2
3.233,5,1.92133,2
3.234,5,1.92141,2
3.235,5,1.92149,2
3.236,5,1.92156,2
3.237,5,1.92164,2
3.238,5,1.92172,2
3.239,5,1.9218,2
3.24,5,1.92188,2
3.241,5,1.92196,2
3.242,5,1.92203,2
3.243,5,1.92211,2
3.244,5,1.92219,2
3.245,5,1.92227,2
3.246,5,1.92234,2
3.247,5,1.92242,2
3.248,5,1.9225,2
3.249,5,1.92258,2
3.25,5,1.92266,2
3.251,5,1.92273,2
3.252,5,1.92281,2
3.253,5,1.92289,2
3.254,5,1.92296,2
3.255,5,1.92304,2
3.256,5,1.92312,2
3.257,5,1.92319,2
3.258,5,1.92327,2
3.259,5,1.92335,2
3.26,5,1.92342,2
3.261,5,1.9235,2
3.262,5,1.92358,2
3.263,5,1.92365,2
3.264,5,1.92373,2
3.265,5,1.92381,2
3.266,5,1.92388,2
3.267,5,1.92396,2
3.268,5,1.92404,2
3.269,5,1.92411,2
3.27,5,1.92419,2
3.271,5,1.92426,2
3.272,5,1.92434,2
3.273,5,1.92441,2
3.274,5,1.92449,2
3.275,5,1.92457,2
3.276,5,1.92464,2
3.277,5,1.92472,2
3.278,5,1.92479,2
3.279,5,1.92487,2
3.28,5,1.92494,2
3.281,5,1.92502,2
3.282,5,1.92509,2
3.283,5,1.92517,2
3.284,5,1.92524,2
3.285,5,1.92532,2
3.286,5,1.92539,2
3.287,5,1.92547,2
3.288,5,1.92554,2
3.289,5,1.92561,2
3.29,5,1.92569,2
3.291,5,1.92576,2
3.292,5,1.92584,2
3.293,5,1.92591,2
3.294,5,1.92599,2
3.295,5,1.92606,2
3.296,5,1.92613,2
3.297,5,1.92621,2
3.298,5,1.92628,2
3.299,5,1.92636,2
3.3,5,1.92643,2
3.301,5,1.9265,2
3.302,5,1.92658,2
3.303,5,1.92665,2
3.304,5,1.92672,2
3.305,5,1.9268,2
3.306,5,1.92687,2
3.307,5,1.92694,2
3.308,5,1.92702,2
3.309,5,1.92709,2
3.31,5,1.92716,2
3.311,5,1.92723,2
3.312,5,1.92731,2
3.313,5,1.92738,2
3.314,5,1.92745,2
3.315,5,1.92752,2
3.316,5,1.9276,2
3.317,5,1.92767,2
3.318,5,1.92774,2
3.319,5,1.92781,2
3.32,5,1.92789,2
3.321,5,1.92796,2
3.322,5,1.92803,2
3.323,5,1.9281,2
3.324,5,1.92817,2
3.325,5,1.92825,2
3.326,5,1.92832,2
3.327,5,1.92839,2
3.328,5,1.92846,2
3.329,5,1.92853,2
3.33,5,1.9286,2
3.331,5,1.92868,2
3.332,5,1.92875,2
3.333,5,1.92882,2
3.334,5,1.92889,2
3.335,5,1.92896,2
3.336,5,1.92903,2
3.337,5,1.9291,2
3.338,5,1.92917,2
3.339,5,1.92924,2
3.34,5,1.92932,2
3.341,5,1.92939,2
3.342,5,1.92946,2
3.343,5,1.92953,2
3.344,5,1.9296,2
3.345,5,1.92967,2
3.346,5,1.92974,2
3.347,5,1.92981,2
3.348,5,1.92988,2
3.349,5,1.92995,2
3.35,5,1.93002,2
3.351,5,1.93009,2
3.352,5,1.93016,2
3.353,5,1.93023,2
3.354,5,1.9303,2
3.355,5,1.93037,2
3.356,5,1.93044,2
3.357,5,1.93051,2
3.358,5,1.93058,2
3.359,5,1.93065,2
3.36,5,1.93072,2
3.361,5,1.93078,2
3.362,5,1.93085,2
3.363,5,1.93092,2
3.364,5,1.93099,2
3.365,5,1.93106,2
3.366,5,1.93113,2
3.367,5,1.9312,2
3.368,5,1.93127,2
3.369,5,1.93134,2
3.37,5,1.93141,2
3.371,5,1.93147,2
3.372,5,1.93154,2
3.373,5,1.93161,2
3.374,5,1.93168,2
3.375,5,1.93175,2
3.376,5,1.93182,2
3.377,5,1.93188,2
3.378,5,1.93195,2
3.379,5,1.93202,2
3.38,5,1.93209,2
3.381,5,1.93216,2
3.382,5,1.93222,2
3.383,5,1.93229,2
3.384,5,1.93236,2
3.385,5,1.93243,2
3.386,5,1.93249,2
3.387,5,1.93256,2
3.388,5,1.93263,2
3.389,5,1.9327,2
3.39,5,1.93276,2
3.391,5,1.93283,2
3.392,5,1.9329,2
3.393,5,1.93297,2
3.394,5,1.93303,2
3.395,5,1.9331,2
3.396,5,1.93317,2
3.397,5,1.93323,2
3.398,5,1.9333,2
3.399,5,1.93337,2
3.4,5,1.93343,2
3.401,5,1.9335,2
3.402,5,1.93357,2
3.403,5,1.93363,2
3.404,5,1.9337,2
3.405,5,1.93377,2
3.406,5,1.93383,2
3.407,5,1.9339,2
3.408,5,1.93396,2
3.409,5,1.93403,2
3.41,5,1.9341,2
3.411,5,1.93416,2
3.412,5,1.93423,2
3.413,5,1.93429,2
3.414,5,1.93436,2
3.415,5,1.93443,2
3.416,5,1.93449,2
3.417,5,1.93456,2
3.418,5,1.93462,2
3.419,5,1.93469,2
3.42,5,1.93475,2
3.421,5,1.93482,2
3.422,5,1.93488,2
3.423,5,1.93495,2
3.424,5,1.93501,2
3.425,5,1.93508,2
3.426,5,1.93514,2
3.427,5,1.93521,2
3.428,5,1.93527,2
3.429,5,1.93534,2
3.43,5,1.9354,2
3.431,5,1.93547,2
3.432,5,1.93553,2
3.433,5,1.9356,2
3.434,5,1.93566,2
3.435,5,1.93572,2
3.436,5,1.93579,2
3.437,5,1.93585,2
3.438,5,1.93592,2
3.439,5,1.93598,2
3.44,5,1.93604,2
3.441,5,1.93611,2
3.442,5,1.93617,2
3.443,5,1.93624,2
3.444,5,1.9363,2
3.445,5,1.93636,2
3.446,5,1.93643,2
3.447,5,1.93649,2
3.448,5,1.93655,2
3.449,5,1.93662,2
3.45,5,1.93668,2
3.451,5,1.93674,2
3.452,5,1.93681,2
3.453,5,1.93687,2
3.454,5,1.93693,2
3.455,5,1.937,2
3.456,5,1.93706,2
3.457,5,1.93712,2
3.458,5,1.93719,2
3.459,5,1.93725,2
3.46,5,1.93731,2
3.461,5,1.93737,2
3.462,5,1.93744,2
3.463,5,1.9375,2
3.464,5,1.93756,2
3.465,5,1.93762,2
3.466,5,1.93769,2
3.467,5,1.93775,2
3.468,5,1.93781,2
3.469,5,1.93787,2
3.47,5,1.93794,2
3.471,5,1.938,2
3.472,5,1.93806,2
3.473,5,1.93812,2
3.474,5,1.93818,2
3.475,5,1.93825,2
3.476,5,1.93831,2
3.477,5,1.93837,2
3.478,5,1.93843,2
3.479,5,1.93849,2
3.48,5,1.93855,2
3.481,5,1.93862,2
3.482,5,1.93868,2
3.483,5,1.93874,2
3.484,5,1.9388,2
3.485,5,1.93886,2
3.486,5,1.93892,2
3.487,5,1.93898,2
3.488,5,1.93904,2
3.489,5,1.9391,2
3.49,5,1.93917,2
3.491,5,1.93923,2
3.492,5,1.93929,2
3.493,5,1.93935,2
3.494,5,1.93941,2
3.495,5,1.93947,2
3.496,5,1.93953,2
3.497,5,1.93959,2
3.498,5,1.93965,2
3.499,5,1.93971,2
3.5,5,1.93977,2
3.501,5,1.93983,2
3.502,5,1.93989,2
3.503,5,1.93995,2
3.504,5,1.94001,2
3.505,5,1.94007,2
3.506,5,1.94013,2
3.507,5,1.94019,2
3.508,5,1.94025,2
3.509,5,1.94031,2
3.51,5,1.94037,2
3.511,5,1.94043,2
3.512,5,1.94049,2
3.513,5,1.94055,2
3.514,5,1.94061,2
3.515,5,1.94067,2
3.516,5,1.94073,2
3.517,5,1.94079,2
3.518,5,1.94085,2
3.519,5,1.94091,2
3.52,5,1.94096,2
3.521,5,1.94102,2
3.522,5,1.94108,2
3.523,5,1.94114,2
3.524,5,1.9412,2
3.525,5,1.94126,2
3.526,5,1.94132,2
3.527,5,1.94138,2
3.528,5,1.94144,2
3.529,5,1.94149,2
3.53,5,1.94155,2
3.531,5,1.94161,2
3.532,5,1.94167,2
3.533,5,1.94173,2
3.534,5,1.94179,2
3.535,5,1.94184,2
3.536,5,1.9419,2
3.537,5,1.94196,2
3.538,5,1.94202,2
3.539,5,1.94208,2
3.54,5,1.94213,2
3.541,5,1.94219,2
3.542,5,1.94225,2
3.543,5,1.94231,2
3.544,5,1.94237,2
3.545,5,1.94242,2
3.546,5,1.94248,2
3.547,5,1.94254,2
3.548,5,1.9426,2
3.549,5,1.94265,2
3.55,5,1.94271,2
3.551,5,1.94277,2
3.552,5,1.94282,2
3.553,5,1.94288,2
3.554,5,1.94294,2
3.555,5,1.943,2
3.556,5,1.94305,2
3.557,5,1.94311,2
3.558,5,1.94317,2
3.559,5,1.94322,2
3.56,5,1.94328,2
3.561,5,1.94334,2
3.562,5,1.94339,2
3.563,5,1.94345,2
3.564,5,1.94351,2
3.565,5,1.94356,2
3.566,5,1.94362,2
3.567,5,1.94368,2
3.568,5,1.94373,2
3.569,5,1.94379,2
3.57,5,1.94384,2
3.571,5,1.9439,2
3.572,5,1.94396,2
3.573,5,1.94401,2
3.574,5,1.94407,2
3.575,5,1.94413,2
3.576,5,1.94418,2
3.577,5,1.94424,2
3.578,5,1.94429,2
3.579,5,1.94435,2
3.58,5,1.9444,2
3.581,5,1.94446,2
3.582,5,1.94452,2
3.583,5,1.94457,2
3.584,5,1.94463,2
3.585,5,1.94468,2
3.586,5,1.94474,2
3.587,5,1.94479,2
3.588,5,1.94485,2
3.589,5,1.9449,2
3.59,5,1.94496,2
3.591,5,1.94501,2
3.592,5,1.94507,2
3.593,5,1.94512,2
3.594,5,1.94518,2
3.595,5,1.94523,2
3.596,5,1.94529,2
3.597,5,1.94534,2
3.598,5,1.9454,2
3.599,5,1.94545,2
3.6,5,1.94551,2
3.601,5,1.94556,2
3.602,5,1.94561,2
3.603,5,1.94567,2
3.604,5,1.94572,2
3.605,5,1.94578,2
3.606,5,1.94583,2
3.607,5,1.94589,2
3.608,5,1.94594,2
3.609,5,1.94599,2
3.61,5,1.94605,2
3.611,5,1.9461,2
3.612,5,1.94616,2
3.613,5,1.94621,2
3.614,5,1.94626,2
3.615,5,1.94632,2
3.616,5,1.94637,2
3.617,5,1.94642,2
3.618,5,1.94648,2
3.619,5,1.94653,2
3.62,5,1.94659,2
3.621,5,1.94664,2
3.622,5,1.94669,2
3.623,5,1.94675,2
3.624,5,1.9468,2
3.625,5,1.94685,2
3.626,5,1.9469,2
3.627,5,1.94696,2
3.628,5,1.94701,2
3.629,5,1.94706,2
3.63,5,1.94712,2
3.631,5,1.94717,2
3.632,5,1.94722,2
3.633,5,1.94728,2
3.634,5,1.94733,2
3.635,5,1.94738,2
3.636,5,1.94743,2
3.637,5,1.94749,2
3.638,5,1.94754,2
3.639,5,1.94759,2
3.64,5,1.94764,2
3.641,5,1.9477,2
3.642,5,1.94775,2
3.643,5,1.9478,2
3.644,5,1.94785,2
3.645,5,1.9479,2
3.646,5,1.94796,2
3.647,5,1.94801,2
3.648,5,1.94806,2
3.649,5,1.94811,2
3.65,5,1.94816,2
3.651,5,1.94822,2
3.652,5,1.94827,2
3.653,5,1.94832,2
3.654,5,1.94837,2
3.655,5,1.94842,2
3.656,5,1.94847,2
3.657,5,1.94853,2
3.658,5,1.94858,2
3.659,5,1.94863,2
3.66,5,1.94868,2
3.661,5,1.94873,2
3.662,5,1.94878,2
3.663,5,1.94883,2
3.664,5,1.94889,2
3.665,5,1.94894,2
3.666,5,1.94899,2
3.667,5,1.94904,2
3.668,5,1.94909,2
3.669,5,1.94914,2
3.67,5,1.94919,2
3.671,5,1.94924,2
3.672,5,1.94929,2
3.673,5,1.94934,2
3.674,5,1.94939,2
3.675,5,1.94944,2
3.676,5,1.9495,2
3.677,5,1.94955,2
3.678,5,1.9496,2
3.679,5,1.94965,2
3.68,5,1.9497,2
3.681,5,1.94975,2
3.682,5,1.9498,2
3.683,5,1.94985,2
3.684,5,1.9499,2
3.685,5,1.94995,2
3.686,5,1.95,2
3.687,5,1.95005,2
3.688,5,1.9501,2
3.689,5,1.95015,2
3.69,5,1.9502,2
3.691,5,1.95025,2
3.692,5,1.9503,2
3.693,5,1.95035,2
3.694,5,1.9504,2
3.695,5,1.95045,2
3.696,5,1.9505,2
3.697,5,1.95055,2
3.698,5,1.95059,2
3.699,5,1.95064,2
3.7,5,1.95069,2
3.701,5,1.95074,2
3.702,5,1.95079,2
3.703,5,1.95084,2
3.704,5,1.95089,2
3.705,5,1.95094,2
3.706,5,1.95099,2
3.707,5,1.95104,2
3.708,5,1.95109,2
3.709,5,1.95114,2
3.71,5,1.95118,2
3.711,5,1.95123,2
3.712,5,1.95128,2
3.713,5,1.95133,2
3.714,5,1.95138,2
3.715,5,1.95143,2
3.716,5,1.95148,2
3.717,5,1.95153,2
3.718,5,1.95157,2
3.719,5,1.95162,2
3.72,5,1.95167,2
3.721,5,1.95172,2
3.722,5,1.95177,2
3.723,5,1.95182,2
3.724,5,1.95186,2
3.725,5,1.95191,2
3.726,5,1.95196,2
3.727,5,1.95201,2
3.728,5,1.95206,2
3.729,5,1.9521,2
3.73,5,1.95215,2
3.731,5,1.9522,2
3.732,5,1.95225,2
3.733,5,1.9523,2
3.734,5,1.95234,2
3.735,5,1.95239,2
3.736,5,1.95244,2
3.737,5,1.95249,2
3.738,5,1.95253,2
3.739,5,1.95258,2
3.74,5,1.95263,2
3.741,5,1.95268,2
3.742,5,1.95272,2
3.743,5,1.95277,2
3.744,5,1.95282,2
3.745,5,1.95286,2
3.746,5,1.95291,2
3.747,5,1.95296,2
3.748,5,1.95301,2
3.749,5,1.95305,2
3.75,5,1.9531,2
3.751,5,1.95315,2
3.752,5,1.95319,2
3.753,5,1.95324,2
3.754,5,1.95329,2
3.755,5,1.95333,2
3.756,5,1.95338,2
3.757,5,1.95343,2
3.758,5,1.95347,2
3.759,5,1.95352,2
3.76,5,1.95357,2
3.761,5,1.95361,2
3.762,5,1.95366,2
3.763,5,1.95371,2
3.764,5,1.95375,2
3.765,5,1.9538,2
3.766,5,1.95384,2
3.767,5,1.95389,2
3.768,5,1.95394,2
3.769,5,1.95398,2
3.77,5,1.95403,2
3.771,5,1.95407,2
