time,reference,output,u_sat,u_unsat,integrator,disturbance
6.239,3,1.28532,2,2.41999,-1.48149,-1
6.24,3,1.28503,2,2.41997,-1.48188,-1
6.241,3,1.28475,2,2.41995,-1.48226,-1
6.242,3,1.28446,2,2.41993,-1.48264,-1
6.243,3,1.28418,2,2.41991,-1.48303,-1
6.244,3,1.28389,2,2.41989,-1.48341,-1
6.245,3,1.28361,2,2.41987,-1.4838,-1
6.246,3,1.28333,2,2.41985,-1.48418,-1
6.247,3,1.28304,2,2.41983,-1.48456,-1
6.248,3,1.28276,2,2.41981,-1.48494,-1
6.249,3,1.28248,2,2.41979,-1.48532,-1
6.25,3,1.28219,2,2.41977,-1.48571,-1
6.251,3,1.28191,2,2.41975,-1.48609,-1
6.252,3,1.28163,2,2.41973,-1.48647,-1
6.253,3,1.28135,2,2.41971,-1.48685,-1
6.254,3,1.28107,2,2.41969,-1.48723,-1
6.255,3,1.28079,2,2.41967,-1.48761,-1
6.256,3,1.28051,2,2.41965,-1.48799,-1
6.257,3,1.28022,2,2.41963,-1.48837,-1
6.258,3,1.27994,2,2.41962,-1.48874,-1
6.259,3,1.27966,2,2.4196,-1.48912,-1
6.26,3,1.27939,2,2.41958,-1.4895,-1
6.261,3,1.27911,2,2.41956,-1.48988,-1
6.262,3,1.27883,2,2.41954,-1.49025,-1
6.263,3,1.27855,2,2.41952,-1.49063,-1
6.264,3,1.27827,2,2.4195,-1.49101,-1
6.265,3,1.27799,2,2.41948,-1.49138,-1
6.266,3,1.27771,2,2.41946,-1.49176,-1
6.267,3,1.27744,2,2.41944,-1.49213,-1
6.268,3,1.27716,2,2.41942,-1.49251,-1
6.269,3,1.27688,2,2.4194,-1.49288,-1
6.27,3,1.2766,2,2.41938,-1.49325,-1
6.271,3,1.27633,2,2.41936,-1.49363,-1
6.272,3,1.27605,2,2.41934,-1.494,-1
6.273,3,1.27577,2,2.41932,-1.49437,-1
6.274,3,1.2755,2,2.4193,-1.49474,-1
6.275,3,1.27522,2,2.41928,-1.49512,-1
6.276,3,1.27495,2,2.41927,-1.49549,-1
6.277,3,1.27467,2,2.41925,-1.49586,-1
6.278,3,1.2744,2,2.41923,-1.49623,-1
6.279,3,1.27412,2,2.41921,-1.4966,-1
6.28,3,1.27385,2,2.41919,-1.49697,-1
6.281,3,1.27358,2,2.41917,-1.49734,-1
6.282,3,1.2733,2,2.41915,-1.49771,-1
6.283,3,1.27303,2,2.41913,-1.49808,-1
6.284,3,1.27276,2,2.41911,-1.49845,-1
6.285,3,1.27248,2,2.41909,-1.49882,-1
6.286,3,1.27221,2,2.41907,-1.49918,-1
6.287,3,1.27194,2,2.41905,-1.49955,-1
6.288,3,1.27167,2,2.41904,-1.49992,-1
6.289,3,1.2714,2,2.41902,-1.50028,-1
6.29,3,1.27112,2,2.419,-1.50065,-1
6.291,3,1.27085,2,2.41898,-1.50102,-1
6.292,3,1.27058,2,2.41896,-1.50138,-1
6.293,3,1.27031,2,2.41894,-1.50175,-1
6.294,3,1.27004,2,2.41892,-1.50211,-1
6.295,3,1.26977,2,2.4189,-1.50248,-1
6.296,3,1.2695,2,2.41888,-1.50284,-1
6.297,3,1.26923,2,2.41886,-1.50321,-1
6.298,3,1.26896,2,2.41885,-1.50357,-1
6.299,3,1.26869,2,2.41883,-1.50393,-1
6.3,3,1.26842,2,2.41881,-1.5043,-1
6.301,3,1.26816,2,2.41879,-1.50466,-1
6.302,3,1.26789,2,2.41877,-1.50502,-1
6.303,3,1.26762,2,2.41875,-1.50538,-1
6.304,3,1.26735,2,2.41873,-1.50574,-1
6.305,3,1.26709,2,2.41871,-1.5061,-1
6.306,3,1.26682,2,2.4187,-1.50646,-1
6.307,3,1.26655,2,2.41868,-1.50682,-1
6.308,3,1.26628,2,2.41866,-1.50718,-1
6.309,3,1.26602,2,2.41864,-1.50754,-1
6.31,3,1.26575,2,2.41862,-1.5079,-1
6.311,3,1.26549,2,2.4186,-1.50826,-1
6.312,3,1.26522,2,2.41858,-1.50862,-1
6.313,3,1.26496,2,2.41857,-1.50898,-1
6.314,3,1.26469,2,2.41855,-1.50934,-1
6.315,3,1.26443,2,2.41853,-1.50969,-1
6.316,3,1.26416,2,2.41851,-1.51005,-1
6.317,3,1.2639,2,2.41849,-1.51041,-1
6.318,3,1.26363,2,2.41847,-1.51076,-1
6.319,3,1.26337,2,2.41845,-1.51112,-1
6.32,3,1.26311,2,2.41844,-1.51147,-1
6.321,3,1.26284,2,2.41842,-1.51183,-1
6.322,3,1.26258,2,2.4184,-1.51218,-1
6.323,3,1.26232,2,2.41838,-1.51254,-1
6.324,3,1.26206,2,2.41836,-1.51289,-1
6.325,3,1.26179,2,2.41834,-1.51325,-1
6.326,3,1.26153,2,2.41833,-1.5136,-1
6.327,3,1.26127,2,2.41831,-1.51395,-1
6.328,3,1.26101,2,2.41829,-1.51431,-1
6.329,3,1.26075,2,2.41827,-1.51466,-1
6.33,3,1.26049,2,2.41825,-1.51501,-1
6.331,3,1.26023,2,2.41823,-1.51536,-1
6.332,3,1.25997,2,2.41822,-1.51571,-1
6.333,3,1.25971,2,2.4182,-1.51606,-1
6.334,3,1.25945,2,2.41818,-1.51641,-1
6.335,3,1.25919,2,2.41816,-1.51676,-1
6.336,3,1.25893,2,2.41814,-1.51711,-1
6.337,3,1.25867,2,2.41812,-1.51746,-1
6.338,3,1.25841,2,2.41811,-1.51781,-1
6.339,3,1.25815,2,2.41809,-1.51816,-1
6.34,3,1.25789,2,2.41807,-1.51851,-1
6.341,3,1.25764,2,2.41805,-1.51886,-1
6.342,3,1.25738,2,2.41803,-1.51921,-1
6.343,3,1.25712,2,2.41802,-1.51955,-1
6.344,3,1.25686,2,2.418,-1.5199,-1
6.345,3,1.25661,2,2.41798,-1.52025,-1
6.346,3,1.25635,2,2.41796,-1.52059,-1
6.347,3,1.25609,2,2.41794,-1.52094,-1
6.348,3,1.25584,2,2.41793,-1.52129,-1
6.349,3,1.25558,2,2.41791,-1.52163,-1
6.35,3,1.25533,2,2.41789,-1.52198,-1
6.351,3,1.25507,2,2.41787,-1.52232,-1
6.352,3,1.25482,2,2.41785,-1.52267,-1
6.353,3,1.25456,2,2.41784,-1.52301,-1
6.354,3,1.25431,2,2.41782,-1.52335,-1
6.355,3,1.25405,2,2.4178,-1.5237,-1
6.356,3,1.2538,2,2.41778,-1.52404,-1
6.357,3,1.25355,2,2.41777,-1.52438,-1
6.358,3,1.25329,2,2.41775,-1.52472,-1
6.359,3,1.25304,2,2.41773,-1.52507,-1
6.36,3,1.25279,2,2.41771,-1.52541,-1
6.361,3,1.25253,2,2.41769,-1.52575,-1
6.362,3,1.25228,2,2.41768,-1.52609,-1
6.363,3,1.25203,2,2.41766,-1.52643,-1
6.364,3,1.25178,2,2.41764,-1.52677,-1
6.365,3,1.25152,2,2.41762,-1.52711,-1
6.366,3,1.25127,2,2.41761,-1.52745,-1
6.367,3,1.25102,2,2.41759,-1.52779,-1
6.368,3,1.25077,2,2.41757,-1.52813,-1
6.369,3,1.25052,2,2.41755,-1.52847,-1
6.37,3,1.25027,2,2.41754,-1.52881,-1
6.371,3,1.25002,2,2.41752,-1.52914,-1
6.372,3,1.24977,2,2.4175,-1.52948,-1
6.373,3,1.24952,2,2.41748,-1.52982,-1
6.374,3,1.24927,2,2.41747,-1.53015,-1
6.375,3,1.24902,2,2.41745,-1.53049,-1
6.376,3,1.24877,2,2.41743,-1.53083,-1
6.377,3,1.24852,2,2.41741,-1.53116,-1
6.378,3,1.24827,2,2.4174,-1.5315,-1
6.379,3,1.24803,2,2.41738,-1.53183,-1
6.38,3,1.24778,2,2.41736,-1.53217,-1
6.381,3,1.24753,2,2.41734,-1.5325,-1
6.382,3,1.24728,2,2.41733,-1.53284,-1
6.383,3,1.24703,2,2.41731,-1.53317,-1
6.384,3,1.24679,2,2.41729,-1.5335,-1
6.385,3,1.24654,2,2.41727,-1.53384,-1
6.386,3,1.24629,2,2.41726,-1.53417,-1
6.387,3,1.24605,2,2.41724,-1.5345,-1
6.388,3,1.2458,2,2.41722,-1.53484,-1
6.389,3,1.24556,2,2.41721,-1.53517,-1
6.39,3,1.24531,2,2.41719,-1.5355,-1
6.391,3,1.24507,2,2.41717,-1.53583,-1
6.392,3,1.24482,2,2.41715,-1.53616,-1
6.393,3,1.24458,2,2.41714,-1.53649,-1
6.394,3,1.24433,2,2.41712,-1.53682,-1
6.395,3,1.24409,2,2.4171,-1.53715,-1
6.396,3,1.24384,2,2.41709,-1.53748,-1
6.397,3,1.2436,2,2.41707,-1.53781,-1
6.398,3,1.24336,2,2.41705,-1.53814,-1
6.399,3,1.24311,2,2.41703,-1.53847,-1
6.4,3,1.24287,2,2.41702,-1.5388,-1
6.401,3,1.24263,2,2.417,-1.53912,-1
6.402,3,1.24238,2,2.41698,-1.53945,-1
6.403,3,1.24214,2,2.41697,-1.53978,-1
6.404,3,1.2419,2,2.41695,-1.54011,-1
6.405,3,1.24166,2,2.41693,-1.54043,-1
6.406,3,1.24142,2,2.41692,-1.54076,-1
6.407,3,1.24117,2,2.4169,-1.54108,-1
6.408,3,1.24093,2,2.41688,-1.54141,-1
6.409,3,1.24069,2,2.41686,-1.54173,-1
6.41,3,1.24045,2,2.41685,-1.54206,-1
6.411,3,1.24021,2,2.41683,-1.54238,-1
6.412,3,1.23997,2,2.41681,-1.54271,-1
6.413,3,1.23973,2,2.4168,-1.54303,-1
6.414,3,1.23949,2,2.41678,-1.54336,-1
6.415,3,1.23925,2,2.41676,-1.54368,-1
6.416,3,1.23901,2,2.41675,-1.544,-1
6.417,3,1.23877,2,2.41673,-1.54433,-1
6.418,3,1.23853,2,2.41671,-1.54465,-1
6.419,3,1.2383,2,2.4167,-1.54497,-1
6.42,3,1.23806,2,2.41668,-1.54529,-1
6.421,3,1.23782,2,2.41666,-1.54561,-1
6.422,3,1.23758,2,2.41665,-1.54593,-1
6.423,3,1.23734,2,2.41663,-1.54625,-1
6.424,3,1.23711,2,2.41661,-1.54657,-1
6.425,3,1.23687,2,2.4166,-1.54689,-1
6.426,3,1.23663,2,2.41658,-1.54721,-1
6.427,3,1.2364,2,2.41656,-1.54753,-1
6.428,3,1.23616,2,2.41655,-1.54785,-1
6.429,3,1.23592,2,2.41653,-1.54817,-1
6.43,3,1.23569,2,2.41651,-1.54849,-1
6.431,3,1.23545,2,2.4165,-1.54881,-1
6.432,3,1.23522,2,2.41648,-1.54913,-1
6.433,3,1.23498,2,2.41646,-1.54944,-1
6.434,3,1.23475,2,2.41645,-1.54976,-1
6.435,3,1.23451,2,2.41643,-1.55008,-1
6.436,3,1.23428,2,2.41642,-1.55039,-1
6.437,3,1.23404,2,2.4164,-1.55071,-1
6.438,3,1.23381,2,2.41638,-1.55103,-1
6.439,3,1.23357,2,2.41637,-1.55134,-1
6.44,3,1.23334,2,2.41635,-1.55166,-1
6.441,3,1.23311,2,2.41633,-1.55197,-1
6.442,3,1.23287,2,2.41632,-1.55229,-1
6.443,3,1.23264,2,2.4163,-1.5526,-1
6.444,3,1.23241,2,2.41628,-1.55292,-1
6.445,3,1.23218,2,2.41627,-1.55323,-1
6.446,3,1.23194,2,2.41625,-1.55354,-1
6.447,3,1.23171,2,2.41624,-1.55386,-1
6.448,3,1.23148,2,2.41622,-1.55417,-1
6.449,3,1.23125,2,2.4162,-1.55448,-1
6.45,3,1.23102,2,2.41619,-1.55479,-1
6.451,3,1.23079,2,2.41617,-1.55511,-1
6.452,3,1.23056,2,2.41615,-1.55542,-1
6.453,3,1.23033,2,2.41614,-1.55573,-1
6.454,3,1.2301,2,2.41612,-1.55604,-1
6.455,3,1.22987,2,2.41611,-1.55635,-1
6.456,3,1.22964,2,2.41609,-1.55666,-1
6.457,3,1.22941,2,2.41607,-1.55697,-1
6.458,3,1.22918,2,2.41606,-1.55728,-1
6.459,3,1.22895,2,2.41604,-1.55759,-1
6.46,3,1.22872,2,2.41603,-1.5579,-1
6.461,3,1.22849,2,2.41601,-1.55821,-1
6.462,3,1.22826,2,2.41599,-1.55852,-1
6.463,3,1.22803,2,2.41598,-1.55882,-1
6.464,3,1.2278,2,2.41596,-1.55913,-1
6.465,3,1.22758,2,2.41595,-1.55944,-1
6.466,3,1.22735,2,2.41593,-1.55975,-1
6.467,3,1.22712,2,2.41591,-1.56005,-1
6.468,3,1.22689,2,2.4159,-1.56036,-1
6.469,3,1.22667,2,2.41588,-1.56067,-1
6.47,3,1.22644,2,2.41587,-1.56097,-1
6.471,3,1.22621,2,2.41585,-1.56128,-1
6.472,3,1.22599,2,2.41583,-1.56158,-1
6.473,3,1.22576,2,2.41582,-1.56189,-1
6.474,3,1.22554,2,2.4158,-1.56219,-1
6.475,3,1.22531,2,2.41579,-1.5625,-1
6.476,3,1.22509,2,2.41577,-1.5628,-1
6.477,3,1.22486,2,2.41576,-1.56311,-1
6.478,3,1.22464,2,2.41574,-1.56341,-1
6.479,3,1.22441,2,2.41572,-1.56371,-1
6.48,3,1.22419,2,2.41571,-1.56402,-1
6.481,3,1.22396,2,2.41569,-1.56432,-1
6.482,3,1.22374,2,2.41568,-1.56462,-1
6.483,3,1.22352,2,2.41566,-1.56492,-1
6.484,3,1.22329,2,2.41565,-1.56522,-1
6.485,3,1.22307,2,2.41563,-1.56553,-1
6.486,3,1.22285,2,2.41561,-1.56583,-1
6.487,3,1.22262,2,2.4156,-1.56613,-1
6.488,3,1.2224,2,2.41558,-1.56643,-1
6.489,3,1.22218,2,2.41557,-1.56673,-1
6.49,3,1.22196,2,2.41555,-1.56703,-1
6.491,3,1.22173,2,2.41554,-1.56733,-1
6.492,3,1.22151,2,2.41552,-1.56763,-1
6.493,3,1.22129,2,2.41551,-1.56793,-1
6.494,3,1.22107,2,2.41549,-1.56823,-1
6.495,3,1.22085,2,2.41547,-1.56852,-1
6.496,3,1.22063,2,2.41546,-1.56882,-1
6.497,3,1.22041,2,2.41544,-1.56912,-1
6.498,3,1.22019,2,2.41543,-1.56942,-1
6.499,3,1.21997,2,2.41541,-1.56971,-1
6.5,3,1.21975,2,2.4154,-1.57001,-1
6.501,3,1.21953,2,2.41538,-1.57031,-1
6.502,3,1.21931,2,2.41537,-1.5706,-1
6.503,3,1.21909,2,2.41535,-1.5709,-1
6.504,3,1.21887,2,2.41534,-1.5712,-1
6.505,3,1.21865,2,2.41532,-1.57149,-1
6.506,3,1.21843,2,2.41531,-1.57179,-1
6.507,3,1.21821,2,2.41529,-1.57208,-1
6.508,3,1.21799,2,2.41527,-1.57238,-1
6.509,3,1.21778,2,2.41526,-1.57267,-1
6.51,3,1.21756,2,2.41524,-1.57296,-1
6.511,3,1.21734,2,2.41523,-1.57326,-1
6.512,3,1.21712,2,2.41521,-1.57355,-1
6.513,3,1.21691,2,2.4152,-1.57385,-1
6.514,3,1.21669,2,2.41518,-1.57414,-1
6.515,3,1.21647,2,2.41517,-1.57443,-1
6.516,3,1.21626,2,2.41515,-1.57472,-1
6.517,3,1.21604,2,2.41514,-1.57501,-1
6.518,3,1.21582,2,2.41512,-1.57531,-1
6.519,3,1.21561,2,2.41511,-1.5756,-1
6.52,3,1.21539,2,2.41509,-1.57589,-1
6.521,3,1.21518,2,2.41508,-1.57618,-1
6.522,3,1.21496,2,2.41506,-1.57647,-1
6.523,3,1.21475,2,2.41505,-1.57676,-1
6.524,3,1.21453,2,2.41503,-1.57705,-1
6.525,3,1.21432,2,2.41502,-1.57734,-1
6.526,3,1.2141,2,2.415,-1.57763,-1
6.527,3,1.21389,2,2.41499,-1.57792,-1
6.528,3,1.21368,2,2.41497,-1.57821,-1
6.529,3,1.21346,2,2.41496,-1.5785,-1
6.53,3,1.21325,2,2.41494,-1.57878,-1
6.531,3,1.21303,2,2.41493,-1.57907,-1
6.532,3,1.21282,2,2.41491,-1.57936,-1
6.533,3,1.21261,2,2.4149,-1.57965,-1
6.534,3,1.2124,2,2.41488,-1.57993,-1
6.535,3,1.21218,2,2.41487,-1.58022,-1
6.536,3,1.21197,2,2.41485,-1.58051,-1
6.537,3,1.21176,2,2.41484,-1.58079,-1
6.538,3,1.21155,2,2.41482,-1.58108,-1
6.539,3,1.21134,2,2.41481,-1.58136,-1
6.54,3,1.21113,2,2.41479,-1.58165,-1
6.541,3,1.21091,2,2.41478,-1.58193,-1
6.542,3,1.2107,2,2.41476,-1.58222,-1
6.543,3,1.21049,2,2.41475,-1.5825,-1
6.544,3,1.21028,2,2.41473,-1.58279,-1
6.545,3,1.21007,2,2.41472,-1.58307,-1
6.546,3,1.20986,2,2.4147,-1.58336,-1
6.547,3,1.20965,2,2.41469,-1.58364,-1
6.548,3,1.20944,2,2.41468,-1.58392,-1
6.549,3,1.20923,2,2.41466,-1.5842,-1
6.55,3,1.20902,2,2.41465,-1.58449,-1
6.551,3,1.20881,2,2.41463,-1.58477,-1
6.552,3,1.20861,2,2.41462,-1.58505,-1
6.553,3,1.2084,2,2.4146,-1.58533,-1
6.554,3,1.20819,2,2.41459,-1.58561,-1
6.555,3,1.20798,2,2.41457,-1.58589,-1
6.556,3,1.20777,2,2.41456,-1.58618,-1
6.557,3,1.20756,2,2.41454,-1.58646,-1
6.558,3,1.20736,2,2.41453,-1.58674,-1
6.559,3,1.20715,2,2.41451,-1.58702,-1
6.56,3,1.20694,2,2.4145,-1.5873,-1
6.561,3,1.20674,2,2.41449,-1.58758,-1
6.562,3,1.20653,2,2.41447,-1.58785,-1
6.563,3,1.20632,2,2.41446,-1.58813,-1
6.564,3,1.20612,2,2.41444,-1.58841,-1
6.565,3,1.20591,2,2.41443,-1.58869,-1
6.566,3,1.2057,2,2.41441,-1.58897,-1
6.567,3,1.2055,2,2.4144,-1.58925,-1
6.568,3,1.20529,2,2.41438,-1.58952,-1
6.569,3,1.20509,2,2.41437,-1.5898,-1
6.57,3,1.20488,2,2.41436,-1.59008,-1
6.571,3,1.20468,2,2.41434,-1.59035,-1
6.572,3,1.20447,2,2.41433,-1.59063,-1
6.573,3,1.20427,2,2.41431,-1.59091,-1
6.574,3,1.20406,2,2.4143,-1.59118,-1
6.575,3,1.20386,2,2.41428,-1.59146,-1
6.576,3,1.20366,2,2.41427,-1.59173,-1
6.577,3,1.20345,2,2.41426,-1.59201,-1
6.578,3,1.20325,2,2.41424,-1.59228,-1
6.579,3,1.20305,2,2.41423,-1.59256,-1
6.58,3,1.20284,2,2.41421,-1.59283,-1
6.581,3,1.20264,2,2.4142,-1.5931,-1
6.582,3,1.20244,2,2.41418,-1.59338,-1
6.583,3,1.20223,2,2.41417,-1.59365,-1
6.584,3,1.20203,2,2.41416,-1.59392,-1
6.585,3,1.20183,2,2.41414,-1.5942,-1
6.586,3,1.20163,2,2.41413,-1.59447,-1
6.587,3,1.20143,2,2.41411,-1.59474,-1
6.588,3,1.20123,2,2.4141,-1.59501,-1
6.589,3,1.20102,2,2.41409,-1.59529,-1
6.59,3,1.20082,2,2.41407,-1.59556,-1
6.591,3,1.20062,2,2.41406,-1.59583,-1
6.592,3,1.20042,2,2.41404,-1.5961,-1
6.593,3,1.20022,2,2.41403,-1.59637,-1
6.594,3,1.20002,2,2.41402,-1.59664,-1
6.595,3,1.19982,2,2.414,-1.59691,-1
6.596,3,1.19962,2,2.41399,-1.59718,-1
6.597,3,1.19942,2,2.41397,-1.59745,-1
6.598,3,1.19922,2,2.41396,-1.59772,-1
6.599,3,1.19902,2,2.41395,-1.59799,-1
6.6,3,1.19882,2,2.41393,-1.59826,-1
6.601,3,1.19863,2,2.41392,-1.59852,-1
6.602,3,1.19843,2,2.4139,-1.59879,-1
6.603,3,1.19823,2,2.41389,-1.59906,-1
6.604,3,1.19803,2,2.41388,-1.59933,-1
6.605,3,1.19783,2,2.41386,-1.59959,-1
6.606,3,1.19763,2,2.41385,-1.59986,-1
6.607,3,1.19744,2,2.41383,-1.60013,-1
6.608,3,1.19724,2,2.41382,-1.6004,-1
6.609,3,1.19704,2,2.41381,-1.60066,-1
6.61,3,1.19684,2,2.41379,-1.60093,-1
6.611,3,1.19665,2,2.41378,-1.60119,-1
6.612,3,1.19645,2,2.41377,-1.60146,-1
6.613,3,1.19625,2,2.41375,-1.60172,-1
6.614,3,1.19606,2,2.41374,-1.60199,-1
6.615,3,1.19586,2,2.41372,-1.60225,-1
6.616,3,1.19567,2,2.41371,-1.60252,-1
6.617,3,1.19547,2,2.4137,-1.60278,-1
6.618,3,1.19528,2,2.41368,-1.60305,-1
6.619,3,1.19508,2,2.41367,-1.60331,-1
6.62,3,1.19489,2,2.41366,-1.60357,-1
6.621,3,1.19469,2,2.41364,-1.60384,-1
6.622,3,1.1945,2,2.41363,-1.6041,-1
6.623,3,1.1943,2,2.41361,-1.60436,-1
6.624,3,1.19411,2,2.4136,-1.60462,-1
6.625,3,1.19391,2,2.41359,-1.60489,-1
6.626,3,1.19372,2,2.41357,-1.60515,-1
6.627,3,1.19353,2,2.41356,-1.60541,-1
6.628,3,1.19333,2,2.41355,-1.60567,-1
6.629,3,1.19314,2,2.41353,-1.60593,-1
6.63,3,1.19295,2,2.41352,-1.60619,-1
6.631,3,1.19275,2,2.41351,-1.60645,-1
6.632,3,1.19256,2,2.41349,-1.60671,-1
6.633,3,1.19237,2,2.41348,-1.60697,-1
6.634,3,1.19217,2,2.41347,-1.60723,-1
6.635,3,1.19198,2,2.41345,-1.60749,-1
6.636,3,1.19179,2,2.41344,-1.60775,-1
6.637,3,1.1916,2,2.41343,-1.60801,-1
6.638,3,1.19141,2,2.41341,-1.60827,-1
6.639,3,1.19122,2,2.4134,-1.60853,-1
6.64,3,1.19102,2,2.41338,-1.60879,-1
6.641,3,1.19083,2,2.41337,-1.60904,-1
6.642,3,1.19064,2,2.41336,-1.6093,-1
6.643,3,1.19045,2,2.41334,-1.60956,-1
6.644,3,1.19026,2,2.41333,-1.60982,-1
6.645,3,1.19007,2,2.41332,-1.61007,-1
6.646,3,1.18988,2,2.4133,-1.61033,-1
6.647,3,1.18969,2,2.41329,-1.61058,-1
6.648,3,1.1895,2,2.41328,-1.61084,-1
6.649,3,1.18931,2,2.41326,-1.6111,-1
6.65,3,1.18912,2,2.41325,-1.61135,-1
6.651,3,1.18893,2,2.41324,-1.61161,-1
6.652,3,1.18874,2,2.41323,-1.61186,-1
6.653,3,1.18856,2,2.41321,-1.61212,-1
6.654,3,1.18837,2,2.4132,-1.61237,-1
6.655,3,1.18818,2,2.41319,-1.61263,-1
6.656,3,1.18799,2,2.41317,-1.61288,-1
6.657,3,1.1878,2,2.41316,-1.61313,-1
6.658,3,1.18761,2,2.41315,-1.61339,-1
6.659,3,1.18743,2,2.41313,-1.61364,-1
6.66,3,1.18724,2,2.41312,-1.61389,-1
6.661,3,1.18705,2,2.41311,-1.61415,-1
6.662,3,1.18687,2,2.41309,-1.6144,-1
6.663,3,1.18668,2,2.41308,-1.61465,-1
6.664,3,1.18649,2,2.41307,-1.6149,-1
6.665,3,1.18631,2,2.41305,-1.61516,-1
6.666,3,1.18612,2,2.41304,-1.61541,-1
6.667,3,1.18593,2,2.41303,-1.61566,-1
6.668,3,1.18575,2,2.41302,-1.61591,-1
6.669,3,1.18556,2,2.413,-1.61616,-1
6.67,3,1.18538,2,2.41299,-1.61641,-1
6.671,3,1.18519,2,2.41298,-1.61666,-1
6.672,3,1.18501,2,2.41296,-1.61691,-1
6.673,3,1.18482,2,2.41295,-1.61716,-1
6.674,3,1.18464,2,2.41294,-1.61741,-1
6.675,3,1.18445,2,2.41292,-1.61766,-1
6.676,3,1.18427,2,2.41291,-1.61791,-1
6.677,3,1.18408,2,2.4129,-1.61816,-1
6.678,3,1.1839,2,2.41289,-1.61841,-1
6.679,3,1.18371,2,2.41287,-1.61865,-1
6.68,3,1.18353,2,2.41286,-1.6189,-1
6.681,3,1.18335,2,2.41285,-1.61915,-1
6.682,3,1.18316,2,2.41283,-1.6194,-1
6.683,3,1.18298,2,2.41282,-1.61964,-1
6.684,3,1.1828,2,2.41281,-1.61989,-1
6.685,3,1.18261,2,2.4128,-1.62014,-1
6.686,3,1.18243,2,2.41278,-1.62038,-1
6.687,3,1.18225,2,2.41277,-1.62063,-1
6.688,3,1.18207,2,2.41276,-1.62088,-1
6.689,3,1.18189,2,2.41274,-1.62112,-1
6.69,3,1.1817,2,2.41273,-1.62137,-1
6.691,3,1.18152,2,2.41272,-1.62161,-1
6.692,3,1.18134,2,2.41271,-1.62186,-1
6.693,3,1.18116,2,2.41269,-1.6221,-1
6.694,3,1.18098,2,2.41268,-1.62235,-1
6.695,3,1.1808,2,2.41267,-1.62259,-1
6.696,3,1.18062,2,2.41266,-1.62284,-1
6.697,3,1.18044,2,2.41264,-1.62308,-1
6.698,3,1.18025,2,2.41263,-1.62332,-1
6.699,3,1.18007,2,2.41262,-1.62357,-1
6.7,3,1.17989,2,2.4126,-1.62381,-1
6.701,3,1.17971,2,2.41259,-1.62405,-1
6.702,3,1.17953,2,2.41258,-1.6243,-1
6.703,3,1.17936,2,2.41257,-1.62454,-1
6.704,3,1.17918,2,2.41255,-1.62478,-1
6.705,3,1.179,2,2.41254,-1.62502,-1
6.706,3,1.17882,2,2.41253,-1.62526,-1
6.707,3,1.17864,2,2.41252,-1.62551,-1
6.708,3,1.17846,2,2.4125,-1.62575,-1
6.709,3,1.17828,2,2.41249,-1.62599,-1
6.71,3,1.1781,2,2.41248,-1.62623,-1
6.711,3,1.17793,2,2.41247,-1.62647,-1
6.712,3,1.17775,2,2.41245,-1.62671,-1
6.713,3,1.17757,2,2.41244,-1.62695,-1
6.714,3,1.17739,2,2.41243,-1.62719,-1
6.715,3,1.17721,2,2.41242,-1.62743,-1
6.716,3,1.17704,2,2.4124,-1.62767,-1
6.717,3,1.17686,2,2.41239,-1.62791,-1
6.718,3,1.17668,2,2.41238,-1.62814,-1
6.719,3,1.17651,2,2.41237,-1.62838,-1
6.72,3,1.17633,2,2.41236,-1.62862,-1
6.721,3,1.17615,2,2.41234,-1.62886,-1
6.722,3,1.17598,2,2.41233,-1.6291,-1
6.723,3,1.1758,2,2.41232,-1.62933,-1
6.724,3,1.17563,2,2.41231,-1.62957,-1
6.725,3,1.17545,2,2.41229,-1.62981,-1
6.726,3,1.17528,2,2.41228,-1.63005,-1
6.727,3,1.1751,2,2.41227,-1.63028,-1
6.728,3,1.17492,2,2.41226,-1.63052,-1
6.729,3,1.17475,2,2.41224,-1.63076,-1
6.73,3,1.17458,2,2.41223,-1.63099,-1
6.731,3,1.1744,2,2.41222,-1.63123,-1
6.732,3,1.17423,2,2.41221,-1.63146,-1
6.733,3,1.17405,2,2.4122,-1.6317,-1
6.734,3,1.17388,2,2.41218,-1.63193,-1
6.735,3,1.1737,2,2.41217,-1.63217,-1
6.736,3,1.17353,2,2.41216,-1.6324,-1
6.737,3,1.17336,2,2.41215,-1.63264,-1
6.738,3,1.17318,2,2.41213,-1.63287,-1
6.739,3,1.17301,2,2.41212,-1.6331,-1
6.74,3,1.17284,2,2.41211,-1.63334,-1
6.741,3,1.17266,2,2.4121,-1.63357,-1
6.742,3,1.17249,2,2.41209,-1.6338,-1
6.743,3,1.17232,2,2.41207,-1.63404,-1
6.744,3,1.17215,2,2.41206,-1.63427,-1
6.745,3,1.17197,2,2.41205,-1.6345,-1
6.746,3,1.1718,2,2.41204,-1.63473,-1
6.747,3,1.17163,2,2.41203,-1.63497,-1
6.748,3,1.17146,2,2.41201,-1.6352,-1
6.749,3,1.17129,2,2.412,-1.63543,-1
6.75,3,1.17112,2,2.41199,-1.63566,-1
6.751,3,1.17095,2,2.41198,-1.63589,-1
6.752,3,1.17077,2,2.41197,-1.63612,-1
6.753,3,1.1706,2,2.41195,-1.63635,-1
6.754,3,1.17043,2,2.41194,-1.63658,-1
6.755,3,1.17026,2,2.41193,-1.63681,-1
