time,reference,output,control
9.149,1,0.979832,0.986302
9.15,1,0.979838,0.986306
9.151,1,0.979845,0.986311
9.152,1,0.979851,0.986315
9.153,1,0.979858,0.986319
9.154,1,0.979864,0.986324
9.155,1,0.979871,0.986328
9.156,1,0.979877,0.986333
9.157,1,0.979883,0.986337
9.158,1,0.97989,0.986341
9.159,1,0.979896,0.986346
9.16,1,0.979903,0.98635
9.161,1,0.979909,0.986355
9.162,1,0.979916,0.986359
9.163,1,0.979922,0.986363
9.164,1,0.979929,0.986368
9.165,1,0.979935,0.986372
9.166,1,0.979942,0.986376
9.167,1,0.979948,0.986381
9.168,1,0.979954,0.986385
9.169,1,0.979961,0.98639
9.17,1,0.979967,0.986394
9.171,1,0.979974,0.986398
9.172,1,0.97998,0.986403
9.173,1,0.979987,0.986407
9.174,1,0.979993,0.986411
9.175,1,0.979999,0.986416
9.176,1,0.980006,0.98642
9.177,1,0.980012,0.986424
9.178,1,0.980019,0.986429
9.179,1,0.980025,0.986433
9.18,1,0.980032,0.986438
9.181,1,0.980038,0.986442
9.182,1,0.980044,0.986446
9.183,1,0.980051,0.986451
9.184,1,0.980057,0.986455
9.185,1,0.980064,0.986459
9.186,1,0.98007,0.986464
9.187,1,0.980076,0.986468
9.188,1,0.980083,0.986472
9.189,1,0.980089,0.986477
9.19,1,0.980096,0.986481
9.191,1,0.980102,0.986485
9.192,1,0.980108,0.98649
9.193,1,0.980115,0.986494
9.194,1,0.980121,0.986498
9.195,1,0.980127,0.986503
9.196,1,0.980134,0.986507
9.197,1,0.98014,0.986511
9.198,1,0.980147,0.986516
9.199,1,0.980153,0.98652
9.2,1,0.980159,0.986524
9.201,1,0.980166,0.986529
9.202,1,0.980172,0.986533
9.203,1,0.980178,0.986537
9.204,1,0.980185,0.986542
9.205,1,0.980191,0.986546
9.206,1,0.980198,0.98655
9.207,1,0.980204,0.986555
9.208,1,0.98021,0.986559
9.209,1,0.980217,0.986563
9.21,1,0.980223,0.986568
9.211,1,0.980229,0.986572
9.212,1,0.980236,0.986576
9.213,1,0.980242,0.98658
9.214,1,0.980248,0.986585
9.215,1,0.980255,0.986589
9.216,1,0.980261,0.986593
9.217,1,0.980267,0.986598
9.218,1,0.980274,0.986602
9.219,1,0.98028,0.986606
9.22,1,0.980286,0.986611
9.221,1,0.980293,0.986615
9.222,1,0.980299,0.986619
9.223,1,0.980305,0.986623
9.224,1,0.980312,0.986628
9.225,1,0.980318,0.986632
9.226,1,0.980324,0.986636
9.227,1,0.980331,0.986641
9.228,1,0.980337,0.986645
9.229,1,0.980343,0.986649
9.23,1,0.98035,0.986653
9.231,1,0.980356,0.986658
9.232,1,0.980362,0.986662
9.233,1,0.980368,0.986666
9.234,1,0.980375,0.986671
9.235,1,0.980381,0.986675
9.236,1,0.980387,0.986679
9.237,1,0.980394,0.986683
9.238,1,0.9804,0.986688
9.239,1,0.980406,0.986692
9.24,1,0.980413,0.986696
9.241,1,0.980419,0.986701
9.242,1,0.980425,0.986705
9.243,1,0.980431,0.986709
9.244,1,0.980438,0.986713
9.245,1,0.980444,0.986718
9.246,1,0.98045,0.986722
9.247,1,0.980456,0.986726
9.248,1,0.980463,0.98673
9.249,1,0.980469,0.986735
9.25,1,0.980475,0.986739
9.251,1,0.980482,0.986743
9.252,1,0.980488,0.986747
9.253,1,0.980494,0.986752
9.254,1,0.9805,0.986756
9.255,1,0.980507,0.98676
9.256,1,0.980513,0.986764
9.257,1,0.980519,0.986769
9.258,1,0.980525,0.986773
9.259,1,0.980532,0.986777
9.26,1,0.980538,0.986781
9.261,1,0.980544,0.986786
9.262,1,0.98055,0.98679
9.263,1,0.980557,0.986794
9.264,1,0.980563,0.986798
9.265,1,0.980569,0.986803
9.266,1,0.980575,0.986807
9.267,1,0.980582,0.986811
9.268,1,0.980588,0.986815
9.269,1,0.980594,0.98682
9.27,1,0.9806,0.986824
9.271,1,0.980606,0.986828
9.272,1,0.980613,0.986832
9.273,1,0.980619,0.986836
9.274,1,0.980625,0.986841
9.275,1,0.980631,0.986845
9.276,1,0.980638,0.986849
9.277,1,0.980644,0.986853
9.278,1,0.98065,0.986858
9.279,1,0.980656,0.986862
9.28,1,0.980662,0.986866
9.281,1,0.980669,0.98687
9.282,1,0.980675,0.986874
9.283,1,0.980681,0.986879
9.284,1,0.980687,0.986883
9.285,1,0.980693,0.986887
9.286,1,0.9807,0.986891
9.287,1,0.980706,0.986896
9.288,1,0.980712,0.9869
9.289,1,0.980718,0.986904
9.29,1,0.980724,0.986908
9.291,1,0.980731,0.986912
9.292,1,0.980737,0.986917
9.293,1,0.980743,0.986921
9.294,1,0.980749,0.986925
9.295,1,0.980755,0.986929
9.296,1,0.980762,0.986933
9.297,1,0.980768,0.986938
9.298,1,0.980774,0.986942
9.299,1,0.98078,0.986946
9.3,1,0.980786,0.98695
9.301,1,0.980792,0.986954
9.302,1,0.980799,0.986958
9.303,1,0.980805,0.986963
9.304,1,0.980811,0.986967
9.305,1,0.980817,0.986971
9.306,1,0.980823,0.986975
9.307,1,0.980829,0.986979
9.308,1,0.980836,0.986984
9.309,1,0.980842,0.986988
9.31,1,0.980848,0.986992
9.311,1,0.980854,0.986996
9.312,1,0.98086,0.987
9.313,1,0.980866,0.987004
9.314,1,0.980872,0.987009
9.315,1,0.980879,0.987013
9.316,1,0.980885,0.987017
9.317,1,0.980891,0.987021
9.318,1,0.980897,0.987025
9.319,1,0.980903,0.987029
9.32,1,0.980909,0.987034
9.321,1,0.980915,0.987038
9.322,1,0.980921,0.987042
9.323,1,0.980928,0.987046
9.324,1,0.980934,0.98705
9.325,1,0.98094,0.987054
9.326,1,0.980946,0.987059
9.327,1,0.980952,0.987063
9.328,1,0.980958,0.987067
9.329,1,0.980964,0.987071
9.33,1,0.98097,0.987075
9.331,1,0.980977,0.987079
9.332,1,0.980983,0.987084
9.333,1,0.980989,0.987088
9.334,1,0.980995,0.987092
9.335,1,0.981001,0.987096
9.336,1,0.981007,0.9871
9.337,1,0.981013,0.987104
9.338,1,0.981019,0.987108
9.339,1,0.981025,0.987113
9.34,1,0.981031,0.987117
9.341,1,0.981038,0.987121
9.342,1,0.981044,0.987125
9.343,1,0.98105,0.987129
9.344,1,0.981056,0.987133
9.345,1,0.981062,0.987137
9.346,1,0.981068,0.987141
9.347,1,0.981074,0.987146
9.348,1,0.98108,0.98715
9.349,1,0.981086,0.987154
9.35,1,0.981092,0.987158
9.351,1,0.981098,0.987162
9.352,1,0.981104,0.987166
9.353,1,0.98111,0.98717
9.354,1,0.981116,0.987174
9.355,1,0.981123,0.987179
9.356,1,0.981129,0.987183
9.357,1,0.981135,0.987187
9.358,1,0.981141,0.987191
9.359,1,0.981147,0.987195
9.36,1,0.981153,0.987199
9.361,1,0.981159,0.987203
9.362,1,0.981165,0.987207
9.363,1,0.981171,0.987211
9.364,1,0.981177,0.987216
9.365,1,0.981183,0.98722
9.366,1,0.981189,0.987224
9.367,1,0.981195,0.987228
9.368,1,0.981201,0.987232
9.369,1,0.981207,0.987236
9.37,1,0.981213,0.98724
9.371,1,0.981219,0.987244
9.372,1,0.981225,0.987248
9.373,1,0.981231,0.987252
9.374,1,0.981237,0.987257
9.375,1,0.981243,0.987261
9.376,1,0.981249,0.987265
9.377,1,0.981255,0.987269
9.378,1,0.981261,0.987273
9.379,1,0.981267,0.987277
9.38,1,0.981273,0.987281
9.381,1,0.981279,0.987285
9.382,1,0.981285,0.987289
9.383,1,0.981292,0.987293
9.384,1,0.981298,0.987297
9.385,1,0.981304,0.987301
9.386,1,0.98131,0.987306
9.387,1,0.981316,0.98731
9.388,1,0.981322,0.987314
9.389,1,0.981328,0.987318
9.39,1,0.981334,0.987322
9.391,1,0.98134,0.987326
9.392,1,0.981345,0.98733
9.393,1,0.981351,0.987334
9.394,1,0.981357,0.987338
9.395,1,0.981363,0.987342
9.396,1,0.981369,0.987346
9.397,1,0.981375,0.98735
9.398,1,0.981381,0.987354
9.399,1,0.981387,0.987358
9.4,1,0.981393,0.987362
9.401,1,0.981399,0.987367
9.402,1,0.981405,0.987371
9.403,1,0.981411,0.987375
9.404,1,0.981417,0.987379
9.405,1,0.981423,0.987383
9.406,1,0.981429,0.987387
9.407,1,0.981435,0.987391
9.408,1,0.981441,0.987395
9.409,1,0.981447,0.987399
9.41,1,0.981453,0.987403
9.411,1,0.981459,0.987407
9.412,1,0.981465,0.987411
9.413,1,0.981471,0.987415
9.414,1,0.981477,0.987419
9.415,1,0.981483,0.987423
9.416,1,0.981489,0.987427
9.417,1,0.981495,0.987431
9.418,1,0.981501,0.987435
9.419,1,0.981507,0.987439
9.42,1,0.981512,0.987443
9.421,1,0.981518,0.987447
9.422,1,0.981524,0.987451
9.423,1,0.98153,0.987455
9.424,1,0.981536,0.987459
9.425,1,0.981542,0.987463
9.426,1,0.981548,0.987468
9.427,1,0.981554,0.987472
9.428,1,0.98156,0.987476
9.429,1,0.981566,0.98748
9.43,1,0.981572,0.987484
9.431,1,0.981578,0.987488
9.432,1,0.981584,0.987492
9.433,1,0.981589,0.987496
9.434,1,0.981595,0.9875
9.435,1,0.981601,0.987504
9.436,1,0.981607,0.987508
9.437,1,0.981613,0.987512
9.438,1,0.981619,0.987516
9.439,1,0.981625,0.98752
9.44,1,0.981631,0.987524
9.441,1,0.981637,0.987528
9.442,1,0.981643,0.987532
9.443,1,0.981648,0.987536
9.444,1,0.981654,0.98754
9.445,1,0.98166,0.987544
9.446,1,0.981666,0.987548
9.447,1,0.981672,0.987552
9.448,1,0.981678,0.987556
9.449,1,0.981684,0.98756
9.45,1,0.98169,0.987564
9.451,1,0.981696,0.987568
9.452,1,0.981701,0.987572
9.453,1,0.981707,0.987576
9.454,1,0.981713,0.98758
9.455,1,0.981719,0.987584
9.456,1,0.981725,0.987588
9.457,1,0.981731,0.987592
9.458,1,0.981737,0.987596
9.459,1,0.981743,0.9876
9.46,1,0.981748,0.987604
9.461,1,0.981754,0.987608
9.462,1,0.98176,0.987612
9.463,1,0.981766,0.987616
9.464,1,0.981772,0.987619
9.465,1,0.981778,0.987623
9.466,1,0.981783,0.987627
9.467,1,0.981789,0.987631
9.468,1,0.981795,0.987635
9.469,1,0.981801,0.987639
9.47,1,0.981807,0.987643
9.471,1,0.981813,0.987647
9.472,1,0.981819,0.987651
9.473,1,0.981824,0.987655
9.474,1,0.98183,0.987659
9.475,1,0.981836,0.987663
9.476,1,0.981842,0.987667
9.477,1,0.981848,0.987671
9.478,1,0.981854,0.987675
9.479,1,0.981859,0.987679
9.48,1,0.981865,0.987683
9.481,1,0.981871,0.987687
9.482,1,0.981877,0.987691
9.483,1,0.981883,0.987695
9.484,1,0.981888,0.987699
9.485,1,0.981894,0.987703
9.486,1,0.9819,0.987707
9.487,1,0.981906,0.987711
9.488,1,0.981912,0.987715
9.489,1,0.981918,0.987718
9.49,1,0.981923,0.987722
9.491,1,0.981929,0.987726
9.492,1,0.981935,0.98773
9.493,1,0.981941,0.987734
9.494,1,0.981947,0.987738
9.495,1,0.981952,0.987742
9.496,1,0.981958,0.987746
9.497,1,0.981964,0.98775
9.498,1,0.98197,0.987754
9.499,1,0.981975,0.987758
9.5,1,0.981981,0.987762
9.501,1,0.981987,0.987766
9.502,1,0.981993,0.98777
9.503,1,0.981999,0.987774
9.504,1,0.982004,0.987777
9.505,1,0.98201,0.987781
9.506,1,0.982016,0.987785
9.507,1,0.982022,0.987789
9.508,1,0.982027,0.987793
9.509,1,0.982033,0.987797
9.51,1,0.982039,0.987801
9.511,1,0.982045,0.987805
9.512,1,0.982051,0.987809
9.513,1,0.982056,0.987813
9.514,1,0.982062,0.987817
9.515,1,0.982068,0.987821
9.516,1,0.982074,0.987824
9.517,1,0.982079,0.987828
9.518,1,0.982085,0.987832
9.519,1,0.982091,0.987836
9.52,1,0.982097,0.98784
9.521,1,0.982102,0.987844
9.522,1,0.982108,0.987848
9.523,1,0.982114,0.987852
9.524,1,0.98212,0.987856
9.525,1,0.982125,0.98786
9.526,1,0.982131,0.987864
9.527,1,0.982137,0.987867
9.528,1,0.982143,0.987871
9.529,1,0.982148,0.987875
9.53,1,0.982154,0.987879
9.531,1,0.98216,0.987883
9.532,1,0.982165,0.987887
9.533,1,0.982171,0.987891
9.534,1,0.982177,0.987895
9.535,1,0.982183,0.987899
9.536,1,0.982188,0.987902
9.537,1,0.982194,0.987906
9.538,1,0.9822,0.98791
9.539,1,0.982205,0.987914
9.54,1,0.982211,0.987918
9.541,1,0.982217,0.987922
9.542,1,0.982223,0.987926
9.543,1,0.982228,0.98793
9.544,1,0.982234,0.987933
9.545,1,0.98224,0.987937
9.546,1,0.982245,0.987941
9.547,1,0.982251,0.987945
9.548,1,0.982257,0.987949
9.549,1,0.982263,0.987953
9.55,1,0.982268,0.987957
9.551,1,0.982274,0.987961
9.552,1,0.98228,0.987964
9.553,1,0.982285,0.987968
9.554,1,0.982291,0.987972
9.555,1,0.982297,0.987976
9.556,1,0.982302,0.98798
9.557,1,0.982308,0.987984
9.558,1,0.982314,0.987988
9.559,1,0.982319,0.987991
9.56,1,0.982325,0.987995
9.561,1,0.982331,0.987999
9.562,1,0.982336,0.988003
9.563,1,0.982342,0.988007
9.564,1,0.982348,0.988011
9.565,1,0.982353,0.988015
9.566,1,0.982359,0.988018
9.567,1,0.982365,0.988022
9.568,1,0.98237,0.988026
9.569,1,0.982376,0.98803
9.57,1,0.982382,0.988034
9.571,1,0.982387,0.988038
9.572,1,0.982393,0.988041
9.573,1,0.982399,0.988045
9.574,1,0.982404,0.988049
9.575,1,0.98241,0.988053
9.576,1,0.982416,0.988057
9.577,1,0.982421,0.988061
9.578,1,0.982427,0.988064
9.579,1,0.982433,0.988068
9.58,1,0.982438,0.988072
9.581,1,0.982444,0.988076
9.582,1,0.982449,0.98808
9.583,1,0.982455,0.988084
9.584,1,0.982461,0.988087
9.585,1,0.982466,0.988091
9.586,1,0.982472,0.988095
9.587,1,0.982478,0.988099
9.588,1,0.982483,0.988103
9.589,1,0.982489,0.988107
9.59,1,0.982495,0.98811
9.591,1,0.9825,0.988114
9.592,1,0.982506,0.988118
9.593,1,0.982511,0.988122
9.594,1,0.982517,0.988126
9.595,1,0.982523,0.988129
9.596,1,0.982528,0.988133
9.597,1,0.982534,0.988137
9.598,1,0.982539,0.988141
9.599,1,0.982545,0.988145
9.6,1,0.982551,0.988148
9.601,1,0.982556,0.988152
9.602,1,0.982562,0.988156
9.603,1,0.982567,0.98816
9.604,1,0.982573,0.988164
9.605,1,0.982579,0.988167
9.606,1,0.982584,0.988171
9.607,1,0.98259,0.988175
9.608,1,0.982595,0.988179
9.609,1,0.982601,0.988183
9.61,1,0.982607,0.988186
9.611,1,0.982612,0.98819
9.612,1,0.982618,0.988194
9.613,1,0.982623,0.988198
9.614,1,0.982629,0.988202
9.615,1,0.982634,0.988205
9.616,1,0.98264,0.988209
9.617,1,0.982646,0.988213
9.618,1,0.982651,0.988217
9.619,1,0.982657,0.988221
9.62,1,0.982662,0.988224
9.621,1,0.982668,0.988228
9.622,1,0.982673,0.988232
9.623,1,0.982679,0.988236
9.624,1,0.982685,0.988239
9.625,1,0.98269,0.988243
9.626,1,0.982696,0.988247
9.627,1,0.982701,0.988251
9.628,1,0.982707,0.988255
9.629,1,0.982712,0.988258
9.63,1,0.982718,0.988262
9.631,1,0.982723,0.988266
9.632,1,0.982729,0.98827
9.633,1,0.982735,0.988273
9.634,1,0.98274,0.988277
9.635,1,0.982746,0.988281
9.636,1,0.982751,0.988285
9.637,1,0.982757,0.988288
9.638,1,0.982762,0.988292
9.639,1,0.982768,0.988296
9.64,1,0.982773,0.9883
9.641,1,0.982779,0.988303
9.642,1,0.982784,0.988307
9.643,1,0.98279,0.988311
9.644,1,0.982795,0.988315
9.645,1,0.982801,0.988318
9.646,1,0.982806,0.988322
9.647,1,0.982812,0.988326
9.648,1,0.982817,0.98833
9.649,1,0.982823,0.988333
9.65,1,0.982829,0.988337
9.651,1,0.982834,0.988341
9.652,1,0.98284,0.988345
9.653,1,0.982845,0.988348
9.654,1,0.982851,0.988352
9.655,1,0.982856,0.988356
9.656,1,0.982862,0.98836
9.657,1,0.982867,0.988363
9.658,1,0.982873,0.988367
9.659,1,0.982878,0.988371
9.66,1,0.982884,0.988375
9.661,1,0.982889,0.988378
9.662,1,0.982895,0.988382
9.663,1,0.9829,0.988386
9.664,1,0.982906,0.98839
9.665,1,0.982911,0.988393
9.666,1,0.982916,0.988397
9.667,1,0.982922,0.988401
9.668,1,0.982927,0.988404
9.669,1,0.982933,0.988408
9.67,1,0.982938,0.988412
9.671,1,0.982944,0.988416
9.672,1,0.982949,0.988419
9.673,1,0.982955,0.988423
9.674,1,0.98296,0.988427
9.675,1,0.982966,0.98843
9.676,1,0.982971,0.988434
9.677,1,0.982977,0.988438
9.678,1,0.982982,0.988442
9.679,1,0.982988,0.988445
9.68,1,0.982993,0.988449
9.681,1,0.982999,0.988453
9.682,1,0.983004,0.988456
9.683,1,0.983009,0.98846
9.684,1,0.983015,0.988464
9.685,1,0.98302,0.988468
9.686,1,0.983026,0.988471
9.687,1,0.983031,0.988475
9.688,1,0.983037,0.988479
9.689,1,0.983042,0.988482
9.69,1,0.983048,0.988486
9.691,1,0.983053,0.98849
9.692,1,0.983059,0.988493
9.693,1,0.983064,0.988497
9.694,1,0.983069,0.988501
9.695,1,0.983075,0.988505
9.696,1,0.98308,0.988508
9.697,1,0.983086,0.988512
9.698,1,0.983091,0.988516
9.699,1,0.983097,0.988519
9.7,1,0.983102,0.988523
9.701,1,0.983107,0.988527
9.702,1,0.983113,0.98853
9.703,1,0.983118,0.988534
9.704,1,0.983124,0.988538
9.705,1,0.983129,0.988541
9.706,1,0.983134,0.988545
9.707,1,0.98314,0.988549
9.708,1,0.983145,0.988552
9.709,1,0.983151,0.988556
9.71,1,0.983156,0.98856
9.711,1,0.983162,0.988563
9.712,1,0.983167,0.988567
9.713,1,0.983172,0.988571
9.714,1,0.983178,0.988574
9.715,1,0.983183,0.988578
9.716,1,0.983189,0.988582
9.717,1,0.983194,0.988585
9.718,1,0.983199,0.988589
9.719,1,0.983205,0.988593
9.72,1,0.98321,0.988596
9.721,1,0.983216,0.9886
9.722,1,0.983221,0.988604
9.723,1,0.983226,0.988607
9.724,1,0.983232,0.988611
9.725,1,0.983237,0.988615
9.726,1,0.983242,0.988618
9.727,1,0.983248,0.988622
9.728,1,0.983253,0.988626
9.729,1,0.983259,0.988629
9.73,1,0.983264,0.988633
9.731,1,0.983269,0.988637
9.732,1,0.983275,0.98864
9.733,1,0.98328,0.988644
9.734,1,0.983285,0.988648
9.735,1,0.983291,0.988651
9.736,1,0.983296,0.988655
9.737,1,0.983302,0.988658
9.738,1,0.983307,0.988662
9.739,1,0.983312,0.988666
9.74,1,0.983318,0.988669
9.741,1,0.983323,0.988673
9.742,1,0.983328,0.988677
9.743,1,0.983334,0.98868
9.744,1,0.983339,0.988684
9.745,1,0.983344,0.988688
9.746,1,0.98335,0.988691
9.747,1,0.983355,0.988695
9.748,1,0.98336,0.988698
9.749,1,0.983366,0.988702
9.75,1,0.983371,0.988706
9.751,1,0.983376,0.988709
9.752,1,0.983382,0.988713
9.753,1,0.983387,0.988717
9.754,1,0.983392,0.98872
9.755,1,0.983398,0.988724
9.756,1,0.983403,0.988727
9.757,1,0.983408,0.988731
9.758,1,0.983414,0.988735
9.759,1,0.983419,0.988738
9.76,1,0.983424,0.988742
9.761,1,0.98343,0.988746
9.762,1,0.983435,0.988749
9.763,1,0.98344,0.988753
9.764,1,0.983446,0.988756
9.765,1,0.983451,0.98876
9.766,1,0.983456,0.988764
9.767,1,0.983462,0.988767
9.768,1,0.983467,0.988771
9.769,1,0.983472,0.988774
9.77,1,0.983478,0.988778
9.771,1,0.983483,0.988782
9.772,1,0.983488,0.988785
9.773,1,0.983493,0.988789
9.774,1,0.983499,0.988792
9.775,1,0.983504,0.988796
9.776,1,0.983509,0.9888
9.777,1,0.983515,0.988803
9.778,1,0.98352,0.988807
9.779,1,0.983525,0.98881
9.78,1,0.98353,0.988814
9.781,1,0.983536,0.988818
9.782,1,0.983541,0.988821
9.783,1,0.983546,0.988825
9.784,1,0.983552,0.988828
9.785,1,0.983557,0.988832
9.786,1,0.983562,0.988836
9.787,1,0.983567,0.988839
9.788,1,0.983573,0.988843
9.789,1,0.983578,0.988846
9.79,1,0.983583,0.98885
9.791,1,0.983589,0.988853
9.792,1,0.983594,0.988857
9.793,1,0.983599,0.988861
9.794,1,0.983604,0.988864
9.795,1,0.98361,0.988868
9.796,1,0.983615,0.988871
9.797,1,0.98362,0.988875
9.798,1,0.983625,0.988878
9.799,1,0.983631,0.988882
9.8,1,0.983636,0.988886
9.801,1,0.983641,0.988889
9.802,1,0.983646,0.988893
9.803,1,0.983652,0.988896
9.804,1,0.983657,0.9889
9.805,1,0.983662,0.988903
9.806,1,0.983667,0.988907
9.807,1,0.983673,0.988911
9.808,1,0.983678,0.988914
9.809,1,0.983683,0.988918
9.81,1,0.983688,0.988921
9.811,1,0.983694,0.988925
9.812,1,0.983699,0.988928
9.813,1,0.983704,0.988932
9.814,1,0.983709,0.988935
9.815,1,0.983715,0.988939
9.816,1,0.98372,0.988943
9.817,1,0.983725,0.988946
9.818,1,0.98373,0.98895
9.819,1,0.983735,0.988953
9.82,1,0.983741,0.988957
9.821,1,0.983746,0.98896
9.822,1,0.983751,0.988964
9.823,1,0.983756,0.988967
9.824,1,0.983762,0.988971
9.825,1,0.983767,0.988974
9.826,1,0.983772,0.988978
9.827,1,0.983777,0.988982
9.828,1,0.983782,0.988985
9.829,1,0.983788,0.988989
9.83,1,0.983793,0.988992
9.831,1,0.983798,0.988996
9.832,1,0.983803,0.988999
9.833,1,0.983808,0.989003
9.834,1,0.983814,0.989006
9.835,1,0.983819,0.98901
9.836,1,0.983824,0.989013
9.837,1,0.983829,0.989017
9.838,1,0.983834,0.98902
9.839,1,0.98384,0.989024
9.84,1,0.983845,0.989027
9.841,1,0.98385,0.989031
9.842,1,0.983855,0.989034
9.843,1,0.98386,0.989038
9.844,1,0.983865,0.989042
9.845,1,0.983871,0.989045
9.846,1,0.983876,0.989049
9.847,1,0.983881,0.989052
9.848,1,0.983886,0.989056
9.849,1,0.983891,0.989059
9.85,1,0.983897,0.989063
9.851,1,0.983902,0.989066
9.852,1,0.983907,0.98907
9.853,1,0.983912,0.989073
9.854,1,0.983917,0.989077
9.855,1,0.983922,0.98908
9.856,1,0.983928,0.989084
9.857,1,0.983933,0.989087
9.858,1,0.983938,0.989091
9.859,1,0.983943,0.989094
9.86,1,0.983948,0.989098
9.861,1,0.983953,0.989101
9.862,1,0.983958,0.989105
9.863,1,0.983964,0.989108
9.864,1,0.983969,0.989112
9.865,1,0.983974,0.989115
9.866,1,0.983979,0.989119
9.867,1,0.983984,0.989122
9.868,1,0.983989,0.989126
9.869,1,0.983994,0.989129
9.87,1,0.984,0.989133
9.871,1,0.984005,0.989136
9.872,1,0.98401,0.98914
9.873,1,0.984015,0.989143
9.874,1,0.98402,0.989147
9.875,1,0.984025,0.98915
9.876,1,0.98403,0.989154
9.877,1,0.984036,0.989157
9.878,1,0.984041,0.98916
9.879,1,0.984046,0.989164
9.88,1,0.984051,0.989167
9.881,1,0.984056,0.989171
9.882,1,0.984061,0.989174
9.883,1,0.984066,0.989178
9.884,1,0.984071,0.989181
9.885,1,0.984076,0.989185
9.886,1,0.984082,0.989188
9.887,1,0.984087,0.989192
9.888,1,0.984092,0.989195
9.889,1,0.984097,0.989199
9.89,1,0.984102,0.989202
9.891,1,0.984107,0.989206
9.892,1,0.984112,0.989209
9.893,1,0.984117,0.989213
9.894,1,0.984122,0.989216
9.895,1,0.984128,0.989219
9.896,1,0.984133,0.989223
9.897,1,0.984138,0.989226
9.898,1,0.984143,0.98923
9.899,1,0.984148,0.989233
9.9,1,0.984153,0.989237
9.901,1,0.984158,0.98924
9.902,1,0.984163,0.989244
9.903,1,0.984168,0.989247
9.904,1,0.984173,0.989251
9.905,1,0.984178,0.989254
9.906,1,0.984183,0.989258
9.907,1,0.984189,0.989261
9.908,1,0.984194,0.989264
9.909,1,0.984199,0.989268
9.91,1,0.984204,0.989271
9.911,1,0.984209,0.989275
9.912,1,0.984214,0.989278
9.913,1,0.984219,0.989282
9.914,1,0.984224,0.989285
9.915,1,0.984229,0.989289
9.916,1,0.984234,0.989292
9.917,1,0.984239,0.989295
9.918,1,0.984244,0.989299
9.919,1,0.984249,0.989302
9.92,1,0.984254,0.989306
9.921,1,0.984259,0.989309
9.922,1,0.984265,0.989313
9.923,1,0.98427,0.989316
9.924,1,0.984275,0.989319
9.925,1,0.98428,0.989323
9.926,1,0.984285,0.989326
9.927,1,0.98429,0.98933
9.928,1,0.984295,0.989333
9.929,1,0.9843,0.989337
9.93,1,0.984305,0.98934
9.931,1,0.98431,0.989343
9.932,1,0.984315,0.989347
9.933,1,0.98432,0.98935
9.934,1,0.984325,0.989354
9.935,1,0.98433,0.989357
9.936,1,0.984335,0.98936
9.937,1,0.98434,0.989364
9.938,1,0.984345,0.989367
9.939,1,0.98435,0.989371
9.94,1,0.984355,0.989374
9.941,1,0.98436,0.989378
9.942,1,0.984365,0.989381
9.943,1,0.98437,0.989384
9.944,1,0.984375,0.989388
9.945,1,0.98438,0.989391
9.946,1,0.984385,0.989395
9.947,1,0.98439,0.989398
9.948,1,0.984395,0.989401
9.949,1,0.9844,0.989405
9.95,1,0.984405,0.989408
9.951,1,0.98441,0.989412
9.952,1,0.984415,0.989415
9.953,1,0.98442,0.989418
9.954,1,0.984425,0.989422
9.955,1,0.98443,0.989425
9.956,1,0.984435,0.989429
9.957,1,0.98444,0.989432
9.958,1,0.984445,0.989435
9.959,1,0.98445,0.989439
9.96,1,0.984455,0.989442
9.961,1,0.98446,0.989446
9.962,1,0.984465,0.989449
9.963,1,0.98447,0.989452
9.964,1,0.984475,0.989456
9.965,1,0.98448,0.989459
9.966,1,0.984485,0.989462
9.967,1,0.98449,0.989466
9.968,1,0.984495,0.989469
9.969,1,0.9845,0.989473
9.97,1,0.984505,0.989476
9.971,1,0.98451,0.989479
9.972,1,0.984515,0.989483
9.973,1,0.98452,0.989486
9.974,1,0.984525,0.98949
9.975,1,0.98453,0.989493
9.976,1,0.984535,0.989496
9.977,1,0.98454,0.9895
9.978,1,0.984545,0.989503
9.979,1,0.98455,0.989506
9.98,1,0.984555,0.98951
9.981,1,0.98456,0.989513
9.982,1,0.984565,0.989516
9.983,1,0.98457,0.98952
9.984,1,0.984575,0.989523
9.985,1,0.98458,0.989527
9.986,1,0.984585,0.98953
9.987,1,0.98459,0.989533
9.988,1,0.984594,0.989537
9.989,1,0.984599,0.98954
9.99,1,0.984604,0.989543
9.991,1,0.984609,0.989547
9.992,1,0.984614,0.98955
9.993,1,0.984619,0.989553
9.994,1,0.984624,0.989557
9.995,1,0.984629,0.98956
9.996,1,0.984634,0.989563
9.997,1,0.984639,0.989567
9.998,1,0.984644,0.98957
9.999,1,0.984649,0.989574
10,1,0.984654,0.989577
10.001,1,0.984659,0.98958
10.002,1,0.984664,0.989584
10.003,1,0.984668,0.989587
10.004,1,0.984673,0.98959
10.005,1,0.984678,0.989594
10.006,1,0.984683,0.989597
10.007,1,0.984688,0.9896
10.008,1,0.984693,0.989604
10.009,1,0.984698,0.989607
10.01,1,0.984703,0.98961
10.011,1,0.984708,0.989614
10.012,1,0.984713,0.989617
10.013,1,0.984718,0.98962
10.014,1,0.984723,0.989624
10.015,1,0.984727,0.989627
10.016,1,0.984732,0.98963
10.017,1,0.984737,0.989634
10.018,1,0.984742,0.989637
10.019,1,0.984747,0.98964
10.02,1,0.984752,0.989644
10.021,1,0.984757,0.989647
10.022,1,0.984762,0.98965
